f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.909146e+03,-1.956968e+02,4.913045e+03,-2.2828
1.263134e-02,7.936502e-02,4.887646e+03,-1.745239e+02,4.890761e+03,-2.0450
1.595506e-02,1.002486e-01,4.868498e+03,-1.557739e+02,4.870990e+03,-1.8326
2.015338e-02,1.266274e-01,4.851438e+03,-1.392000e+02,4.853434e+03,-1.6435
2.545641e-02,1.599473e-01,4.836230e+03,-1.245869e+02,4.837834e+03,-1.4757
3.215484e-02,2.020348e-01,4.822664e+03,-1.117487e+02,4.823959e+03,-1.3274
4.061586e-02,2.551970e-01,4.810552e+03,-1.005268e+02,4.811602e+03,-1.1971
5.130326e-02,3.223479e-01,4.799725e+03,-9.078874e+01,4.800583e+03,-1.0836
6.480286e-02,4.071684e-01,4.790029e+03,-8.242677e+01,4.790738e+03,-0.9858
8.185467e-02,5.143081e-01,4.781325e+03,-7.535780e+01,4.781919e+03,-0.9030
1.033934e-01,6.496398e-01,4.773488e+03,-6.952347e+01,4.773994e+03,-0.8344
1.305997e-01,8.205818e-01,4.766400e+03,-6.489090e+01,4.766842e+03,-0.7800
1.649648e-01,1.036504e+00,4.759952e+03,-6.145425e+01,4.760349e+03,-0.7397
2.083726e-01,1.309244e+00,4.754041e+03,-5.923694e+01,4.754410e+03,-0.7139
2.632024e-01,1.653749e+00,4.748565e+03,-5.829488e+01,4.748923e+03,-0.7033
3.324598e-01,2.088906e+00,4.743427e+03,-5.872074e+01,4.743790e+03,-0.7093
4.199411e-01,2.638568e+00,4.738522e+03,-6.064937e+01,4.738910e+03,-0.7333
5.304417e-01,3.332864e+00,4.733744e+03,-6.426478e+01,4.734180e+03,-0.7778
6.700188e-01,4.209852e+00,4.728973e+03,-6.980868e+01,4.729488e+03,-0.8457
8.463232e-01,5.317605e+00,4.724074e+03,-7.759100e+01,4.724711e+03,-0.9410
1.069019e+00,6.716846e+00,4.718886e+03,-8.800255e+01,4.719707e+03,-1.0684
1.350314e+00,8.484273e+00,4.713217e+03,-1.015301e+02,4.714311e+03,-1.2341
1.705627e+00,1.071677e+01,4.706822e+03,-1.187740e+02,4.708321e+03,-1.4455
2.154435e+00,1.353671e+01,4.699389e+03,-1.404681e+02,4.701488e+03,-1.7121
2.721339e+00,1.709868e+01,4.690508e+03,-1.675017e+02,4.693498e+03,-2.0452
3.437414e+00,2.159791e+01,4.679635e+03,-2.009420e+02,4.683947e+03,-2.4588
4.341913e+00,2.728105e+01,4.666034e+03,-2.420548e+02,4.672309e+03,-2.9696
5.484417e+00,3.445961e+01,4.648707e+03,-2.923170e+02,4.657889e+03,-3.5981
6.927551e+00,4.352708e+01,4.626287e+03,-3.534141e+02,4.639767e+03,-4.3685
8.750422e+00,5.498052e+01,4.596904e+03,-4.272054e+02,4.616712e+03,-5.3094
1.105295e+01,6.944774e+01,4.558009e+03,-5.156331e+02,4.587082e+03,-6.4543
1.396135e+01,8.772177e+01,4.506166e+03,-6.205372e+02,4.548691e+03,-7.8408
1.763505e+01,1.108043e+02,4.436831e+03,-7.433234e+02,4.498667e+03,-9.5107
2.227543e+01,1.399607e+02,4.344194e+03,-8.844204e+02,4.433309e+03,-11.5074
2.813684e+01,1.767890e+02,4.221198e+03,-1.042476e+03,4.348019e+03,-13.8723
3.554059e+01,2.233081e+02,4.059974e+03,-1.213315e+03,4.237395e+03,-16.6387
4.489251e+01,2.820680e+02,3.852971e+03,-1.388844e+03,4.095641e+03,-19.8222
5.670524e+01,3.562895e+02,3.595004e+03,-1.556416e+03,3.917459e+03,-23.4097
7.162629e+01,4.500413e+02,3.286044e+03,-1.699427e+03,3.699478e+03,-27.3464
9.047357e+01,5.684622e+02,2.933847e+03,-1.799905e+03,3.441964e+03,-31.5290
1.142802e+02,7.180437e+02,2.554790e+03,-1.842986e+03,3.150167e+03,-35.8061
1.443512e+02,9.069851e+02,2.171526e+03,-1.821688e+03,2.834444e+03,-39.9932
1.823348e+02,1.145643e+03,1.807766e+03,-1.739452e+03,2.508727e+03,-43.8967
2.303132e+02,1.447101e+03,1.482529e+03,-1.608869e+03,2.187773e+03,-47.3403
2.909163e+02,1.827881e+03,1.206641e+03,-1.447406e+03,1.884401e+03,-50.1835
3.674662e+02,2.308858e+03,9.825501e+02,-1.272564e+03,1.607739e+03,-52.3282
4.641589e+02,2.916396e+03,8.065313e+02,-1.098544e+03,1.362825e+03,-53.7145
5.862947e+02,3.683798e+03,6.715726e+02,-9.350091e+02,1.151196e+03,-54.3121
7.405685e+02,4.653129e+03,5.697357e+02,-7.873955e+02,9.719005e+02,-54.1116
9.354369e+02,5.877523e+03,4.935947e+02,-6.579180e+02,8.224913e+02,-53.1214
1.181582e+03,7.424097e+03,4.368804e+02,-5.466684e+02,6.997935e+02,-51.3692
1.492496e+03,9.377626e+03,3.946170e+02,-4.525140e+02,6.004095e+02,-48.9098
1.885221e+03,1.184519e+04,3.630046e+02,-3.737286e+02,5.210042e+02,-45.8339
2.381286e+03,1.496206e+04,3.392085e+02,-3.083920e+02,4.584409e+02,-42.2756
3.007883e+03,1.889908e+04,3.211420e+02,-2.546213e+02,4.098343e+02,-38.4096
3.799357e+03,2.387207e+04,3.072760e+02,-2.106901e+02,3.725706e+02,-34.4373
4.799096e+03,3.015361e+04,2.964882e+02,-1.750807e+02,3.443233e+02,-30.5625
6.061899e+03,3.808803e+04,2.879463e+02,-1.464963e+02,3.230700e+02,-26.9653
7.656988e+03,4.811028e+04,2.810208e+02,-1.238531e+02,3.071030e+02,-23.7843
9.671799e+03,6.076970e+04,2.752195e+02,-1.062612e+02,2.950207e+02,-21.1114
