f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
2.303132e+02,1.447101e+03,1.898581e+03,-1.006229e+03,2.148746e+03,-27.9232
2.909163e+02,1.827881e+03,1.706006e+03,-1.019875e+03,1.987612e+03,-30.8716
3.674662e+02,2.308858e+03,1.512741e+03,-1.010600e+03,1.819257e+03,-33.7453
4.641589e+02,2.916396e+03,1.325740e+03,-9.793455e+02,1.648243e+03,-36.4539
5.862947e+02,3.683798e+03,1.151039e+03,-9.291780e+02,1.479278e+03,-38.9123
7.405685e+02,4.653129e+03,9.929952e+02,-8.646143e+02,1.316661e+03,-41.0465
9.354369e+02,5.877523e+03,8.539987e+02,-7.907509e+02,1.163873e+03,-42.7978
1.181582e+03,7.424097e+03,7.346144e+02,-7.124705e+02,1.023363e+03,-44.1233
1.492496e+03,9.377626e+03,6.340019e+02,-6.339038e+02,8.965448e+02,-44.9956
1.885221e+03,1.184519e+04,5.504262e+02,-5.581847e+02,7.839254e+02,-45.4010
2.381286e+03,1.496206e+04,4.817157e+02,-4.874411e+02,6.853093e+02,-45.3385
3.007883e+03,1.889908e+04,4.256042e+02,-4.229292e+02,6.000066e+02,-44.8194
3.799357e+03,2.387207e+04,3.799451e+02,-3.652251e+02,5.270177e+02,-43.8683
4.799096e+03,3.015361e+04,3.428234e+02,-3.144201e+02,4.651751e+02,-42.5255
6.061899e+03,3.808803e+04,3.125936e+02,-2.702874e+02,4.132433e+02,-40.8487
7.656988e+03,4.811028e+04,2.878742e+02,-2.324130e+02,3.699830e+02,-38.9154
9.671799e+03,6.076970e+04,2.675187e+02,-2.002894e+02,3.341887e+02,-36.8219
1.221677e+04,7.676025e+04,2.505763e+02,-1.733776e+02,3.047102e+02,-34.6800
1.543142e+04,9.695845e+04,2.362511e+02,-1.511454e+02,2.804631e+02,-32.6097
1.949194e+04,1.224715e+05,2.238636e+02,-1.330838e+02,2.604347e+02,-30.7309
2.462092e+04,1.546978e+05,2.128178e+02,-1.187084e+02,2.436864e+02,-29.1525
3.109952e+04,1.954040e+05,2.025767e+02,-1.075462e+02,2.293545e+02,-27.9634
3.928284e+04,2.468214e+05,1.926515e+02,-9.911150e+01,2.166511e+02,-27.2240
4.961948e+04,3.117684e+05,1.826097e+02,-9.287586e+01,2.048712e+02,-26.9580
6.267603e+04,3.938051e+05,1.721079e+02,-8.824378e+01,1.934117e+02,-27.1453
7.916819e+04,4.974284e+05,1.609494e+02,-8.455266e+01,1.818072e+02,-27.7146
1.000000e+05,6.283185e+05,1.491468e+02,-8.111763e+01,1.697788e+02,-28.5408
