f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,3.828849e+03,-2.463323e+02,3.836765e+03,-3.6811
1.263134e-02,7.936502e-02,3.801741e+03,-2.194877e+02,3.808072e+03,-3.3042
1.595506e-02,1.002486e-01,3.777603e+03,-1.956675e+02,3.782667e+03,-2.9651
2.015338e-02,1.266274e-01,3.756104e+03,-1.745521e+02,3.760158e+03,-2.6607
2.545641e-02,1.599473e-01,3.736948e+03,-1.558605e+02,3.740197e+03,-2.3883
3.215484e-02,2.020348e-01,3.719872e+03,-1.393462e+02,3.722481e+03,-2.1453
4.061586e-02,2.551970e-01,3.704640e+03,-1.247944e+02,3.706741e+03,-1.9293
5.130326e-02,3.223479e-01,3.691041e+03,-1.120195e+02,3.692740e+03,-1.7383
6.480286e-02,4.071684e-01,3.678884e+03,-1.008631e+02,3.680266e+03,-1.5705
8.185467e-02,5.143081e-01,3.667999e+03,-9.119213e+01,3.669133e+03,-1.4242
1.033934e-01,6.496398e-01,3.658232e+03,-8.289831e+01,3.659171e+03,-1.2981
1.305997e-01,8.205818e-01,3.649441e+03,-7.589721e+01,3.650230e+03,-1.1914
1.649648e-01,1.036504e+00,3.641496e+03,-7.012830e+01,3.642171e+03,-1.1033
2.083726e-01,1.309244e+00,3.634278e+03,-6.555545e+01,3.634870e+03,-1.0334
2.632024e-01,1.653749e+00,3.627674e+03,-6.216804e+01,3.628207e+03,-0.9818
3.324598e-01,2.088906e+00,3.621575e+03,-5.998273e+01,3.622072e+03,-0.9489
4.199411e-01,2.638568e+00,3.615874e+03,-5.904596e+01,3.616356e+03,-0.9355
5.304417e-01,3.332864e+00,3.610464e+03,-5.943731e+01,3.610953e+03,-0.9431
6.700188e-01,4.209852e+00,3.605234e+03,-6.127379e+01,3.605755e+03,-0.9737
8.463232e-01,5.317605e+00,3.600065e+03,-6.471520e+01,3.600647e+03,-1.0298
1.069019e+00,6.716846e+00,3.594824e+03,-6.997058e+01,3.595505e+03,-1.1151
1.350314e+00,8.484273e+00,3.589358e+03,-7.730599e+01,3.590191e+03,-1.2338
1.705627e+00,1.071677e+01,3.583488e+03,-8.705346e+01,3.584545e+03,-1.3916
2.154435e+00,1.353671e+01,3.576992e+03,-9.962113e+01,3.578379e+03,-1.5953
2.721339e+00,1.709868e+01,3.569597e+03,-1.155042e+02,3.571465e+03,-1.8533
3.437414e+00,2.159791e+01,3.560952e+03,-1.352961e+02,3.563521e+03,-2.1759
4.341913e+00,2.728105e+01,3.550604e+03,-1.596981e+02,3.554194e+03,-2.5753
5.484417e+00,3.445961e+01,3.537959e+03,-1.895260e+02,3.543032e+03,-3.0664
6.927551e+00,4.352708e+01,3.522234e+03,-2.257085e+02,3.529458e+03,-3.6666
8.750422e+00,5.498052e+01,3.502387e+03,-2.692713e+02,3.512723e+03,-4.3964
1.105295e+01,6.944774e+01,3.477041e+03,-3.212966e+02,3.491855e+03,-5.2794
1.396135e+01,8.772177e+01,3.444383e+03,-3.828425e+02,3.465594e+03,-6.3424
1.763505e+01,1.108043e+02,3.402056e+03,-4.547999e+02,3.432321e+03,-7.6144
2.227543e+01,1.399607e+02,3.347077e+03,-5.376614e+02,3.389986e+03,-9.1258
2.813684e+01,1.767890e+02,3.275804e+03,-6.311771e+02,3.336057e+03,-10.9060
3.554059e+01,2.233081e+02,3.184054e+03,-7.338909e+02,3.267536e+03,-12.9794
4.489251e+01,2.820680e+02,3.067476e+03,-8.426039e+02,3.181099e+03,-15.3597
5.670524e+01,3.562895e+02,2.922303e+03,-9.519081e+02,3.073432e+03,-18.0425
7.162629e+01,4.500413e+02,2.746513e+03,-1.054069e+03,2.941836e+03,-20.9960
9.047357e+01,5.684622e+02,2.541229e+03,-1.139620e+03,2.785064e+03,-24.1540
1.142802e+02,7.180437e+02,2.311830e+03,-1.198907e+03,2.604216e+03,-27.4111
1.443512e+02,9.069851e+02,2.068055e+03,-1.224392e+03,2.403328e+03,-30.6276
1.823348e+02,1.145643e+03,1.822595e+03,-1.212879e+03,2.189276e+03,-33.6425
2.303132e+02,1.447101e+03,1.588463e+03,-1.166592e+03,1.970825e+03,-36.2941
2.909163e+02,1.827881e+03,1.376206e+03,-1.092492e+03,1.757123e+03,-38.4441
3.674662e+02,2.308858e+03,1.192155e+03,-1.000219e+03,1.556172e+03,-39.9967
4.641589e+02,2.916396e+03,1.038185e+03,-8.997224e+02,1.373801e+03,-40.9132
5.862947e+02,3.683798e+03,9.126549e+02,-7.994883e+02,1.213310e+03,-41.2185
7.405685e+02,4.653129e+03,8.117707e+02,-7.057292e+02,1.075651e+03,-41.0027
9.354369e+02,5.877523e+03,7.308135e+02,-6.223456e+02,9.598971e+02,-40.4170
1.181582e+03,7.424097e+03,6.649622e+02,-5.512977e+02,8.637730e+02,-39.6610
1.492496e+03,9.377626e+03,6.097311e+02,-4.930745e+02,7.841521e+02,-38.9616
1.885221e+03,1.184519e+04,5.611485e+02,-4.470797e+02,7.174733e+02,-38.5451
2.381286e+03,1.496206e+04,5.158265e+02,-4.118781e+02,6.600913e+02,-38.6067
3.007883e+03,1.889908e+04,4.710455e+02,-3.853336e+02,6.085769e+02,-39.2845
3.799357e+03,2.387207e+04,4.249235e+02,-3.647340e+02,5.599918e+02,-40.6412
4.799096e+03,3.015361e+04,3.766502e+02,-3.470260e+02,5.121450e+02,-42.6559
6.061899e+03,3.808803e+04,3.266566e+02,-3.292533e+02,4.638019e+02,-45.2268
7.656988e+03,4.811028e+04,2.765193e+02,-3.091394e+02,4.147651e+02,-48.1880
9.671799e+03,6.076970e+04,2.284924e+02,-2.855838e+02,3.657416e+02,-51.3371
1.221677e+04,7.676025e+04,1.847966e+02,-2.587902e+02,3.179971e+02,-54.4702
1.543142e+04,9.695845e+04,1.469929e+02,-2.299458e+02,2.729139e+02,-57.4113
1.949194e+04,1.224715e+05,1.157078e+02,-2.006509e+02,2.316227e+02,-60.0296
2.462092e+04,1.546978e+05,9.073311e+01,-1.723959e+02,1.948149e+02,-62.2419
3.109952e+04,1.954040e+05,7.132583e+01,-1.462670e+02,1.627311e+02,-64.0042
3.928284e+04,2.468214e+05,5.652050e+01,-1.228813e+02,1.352567e+02,-65.2994
4.961948e+04,3.117684e+05,4.535136e+01,-1.024599e+02,1.120481e+02,-66.1246
6.267603e+04,3.938051e+05,3.697009e+01,-8.494930e+01,9.264540e+01,-66.4812
