f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.974398e+03,-1.926436e+02,4.978127e+03,-2.2178
1.263134e-02,7.936502e-02,4.953236e+03,-1.717912e+02,4.956214e+03,-1.9864
1.595506e-02,1.002486e-01,4.934390e+03,-1.533242e+02,4.936771e+03,-1.7798
2.015338e-02,1.266274e-01,4.917601e+03,-1.369995e+02,4.919509e+03,-1.5958
2.545641e-02,1.599473e-01,4.902638e+03,-1.226055e+02,4.904170e+03,-1.4326
3.215484e-02,2.020348e-01,4.889294e+03,-1.099596e+02,4.890530e+03,-1.2884
4.061586e-02,2.551970e-01,4.877384e+03,-9.890589e+01,4.878386e+03,-1.1617
5.130326e-02,3.223479e-01,4.866741e+03,-8.931465e+01,4.867560e+03,-1.0514
6.480286e-02,4.071684e-01,4.857216e+03,-8.108074e+01,4.857893e+03,-0.9563
8.185467e-02,5.143081e-01,4.848673e+03,-7.412358e+01,4.849239e+03,-0.8758
1.033934e-01,6.496398e-01,4.840987e+03,-6.838740e+01,4.841470e+03,-0.8093
1.305997e-01,8.205818e-01,4.834045e+03,-6.384214e+01,4.834467e+03,-0.7566
1.649648e-01,1.036504e+00,4.827741e+03,-6.048511e+01,4.828119e+03,-0.7178
2.083726e-01,1.309244e+00,4.821973e+03,-5.834344e+01,4.822326e+03,-0.6932
2.632024e-01,1.653749e+00,4.816644e+03,-5.747762e+01,4.816987e+03,-0.6837
3.324598e-01,2.088906e+00,4.811659e+03,-5.798599e+01,4.812009e+03,-0.6904
4.199411e-01,2.638568e+00,4.806918e+03,-6.001069e+01,4.807293e+03,-0.7153
5.304417e-01,3.332864e+00,4.802317e+03,-6.374512e+01,4.802741e+03,-0.7605
6.700188e-01,4.209852e+00,4.797742e+03,-6.944319e+01,4.798245e+03,-0.8292
8.463232e-01,5.317605e+00,4.793062e+03,-7.743078e+01,4.793687e+03,-0.9255
1.069019e+00,6.716846e+00,4.788121e+03,-8.811951e+01,4.788932e+03,-1.0543
1.350314e+00,8.484273e+00,4.782730e+03,-1.020233e+02,4.783818e+03,-1.2220
1.705627e+00,1.071677e+01,4.776650e+03,-1.197780e+02,4.778152e+03,-1.4364
2.154435e+00,1.353671e+01,4.769571e+03,-1.421633e+02,4.771689e+03,-1.7073
2.721339e+00,1.709868e+01,4.761082e+03,-1.701282e+02,4.764121e+03,-2.0465
3.437414e+00,2.159791e+01,4.750634e+03,-2.048165e+02,4.755047e+03,-2.4687
4.341913e+00,2.728105e+01,4.737473e+03,-2.475913e+02,4.743939e+03,-2.9917
5.484417e+00,3.445961e+01,4.720568e+03,-3.000524e+02,4.730095e+03,-3.6370
6.927551e+00,4.352708e+01,4.698490e+03,-3.640369e+02,4.712571e+03,-4.4304
8.750422e+00,5.498052e+01,4.669262e+03,-4.415859e+02,4.690096e+03,-5.4026
1.105295e+01,6.944774e+01,4.630159e+03,-5.348488e+02,4.660948e+03,-6.5893
1.396135e+01,8.772177e+01,4.577470e+03,-6.458822e+02,4.622813e+03,-8.0314
1.763505e+01,1.108043e+02,4.506237e+03,-7.762795e+02,4.572612e+03,-9.7743
2.227543e+01,1.399607e+02,4.410056e+03,-9.265559e+02,4.506340e+03,-11.8653
2.813684e+01,1.767890e+02,4.281098e+03,-1.095223e+03,4.418972e+03,-14.3501
3.554059e+01,2.233081e+02,4.110597e+03,-1.277576e+03,4.304557e+03,-17.2653
4.489251e+01,2.820680e+02,3.890189e+03,-1.464425e+03,4.156695e+03,-20.6284
5.670524e+01,3.562895e+02,3.614326e+03,-1.641388e+03,3.969572e+03,-24.4244
7.162629e+01,4.500413e+02,3.283557e+03,-1.789712e+03,3.739628e+03,-28.5927
9.047357e+01,5.684622e+02,2.907498e+03,-1.889494e+03,3.467526e+03,-33.0186
1.142802e+02,7.180437e+02,2.505454e+03,-1.925053e+03,3.159609e+03,-37.5367
1.443512e+02,9.069851e+02,2.103186e+03,-1.890307e+03,2.827835e+03,-41.9486
1.823348e+02,1.145643e+03,1.726528e+03,-1.791109e+03,2.487764e+03,-46.0518
2.303132e+02,1.447101e+03,1.394961e+03,-1.643003e+03,2.155313e+03,-49.6677
2.909163e+02,1.827881e+03,1.118296e+03,-1.465870e+03,1.843736e+03,-52.6604
3.674662e+02,2.308858e+03,8.972346e+02,-1.278536e+03,1.561948e+03,-54.9401
4.641589e+02,2.916396e+03,7.263078e+02,-1.095487e+03,1.314388e+03,-56.4556
5.862947e+02,3.683798e+03,5.971687e+02,-9.260119e+02,1.101866e+03,-57.1827
7.405685e+02,4.653129e+03,5.010382e+02,-7.748890e+02,9.227634e+02,-57.1136
9.354369e+02,5.877523e+03,4.300558e+02,-6.436517e+02,7.741030e+02,-56.2511
1.181582e+03,7.424097e+03,3.777889e+02,-5.318085e+02,6.523379e+02,-54.6106
1.492496e+03,9.377626e+03,3.392546e+02,-4.377752e+02,5.538419e+02,-52.2260
1.885221e+03,1.184519e+04,3.107226e+02,-3.594973e+02,4.751703e+02,-49.1623
2.381286e+03,1.496206e+04,2.894574e+02,-2.948244e+02,4.131671e+02,-45.5263
3.007883e+03,1.889908e+04,2.734762e+02,-2.417151e+02,3.649869e+02,-41.4722
3.799357e+03,2.387207e+04,2.613482e+02,-1.983339e+02,3.280842e+02,-37.1944
4.799096e+03,3.015361e+04,2.520398e+02,-1.630867e+02,3.002022e+02,-32.9056
6.061899e+03,3.808803e+04,2.448000e+02,-1.346206e+02,2.793738e+02,-28.8073
7.656988e+03,4.811028e+04,2.390761e+02,-1.118076e+02,2.639286e+02,-25.0639
9.671799e+03,6.076970e+04,2.344531e+02,-9.372084e+01,2.524913e+02,-21.7887
1.221677e+04,7.676025e+04,2.306095e+02,-7.960891e+01,2.439637e+02,-19.0452
1.543142e+04,9.695845e+04,2.272839e+02,-6.887055e+01,2.374892e+02,-16.8576
1.949194e+04,1.224715e+05,2.242492e+02,-6.103078e+01,2.324059e+02,-15.2246
2.462092e+04,1.546978e+05,2.212909e+02,-5.571763e+01,2.281975e+02,-14.1324
3.109952e+04,1.954040e+05,2.181878e+02,-5.263808e+01,2.244475e+02,-13.5635
3.928284e+04,2.468214e+05,2.146961e+02,-5.155074e+01,2.207983e+02,-13.5017
4.961948e+04,3.117684e+05,2.105362e+02,-5.223209e+01,2.169186e+02,-13.9332
6.267603e+04,3.938051e+05,2.053888e+02,-5.443377e+01,2.124797e+02,-14.8437
7.916819e+04,4.974284e+05,1.989095e+02,-5.783110e+01,2.071459e+02,-16.2113
1.000000e+05,6.283185e+05,1.907726e+02,-6.197048e+01,2.005855e+02,-17.9958
