f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.793674e+03,-2.017569e+02,4.797918e+03,-2.4101
1.263134e-02,7.936502e-02,4.771507e+03,-1.799361e+02,4.774898e+03,-2.1596
1.595506e-02,1.002486e-01,4.751761e+03,-1.606125e+02,4.754474e+03,-1.9359
2.015338e-02,1.266274e-01,4.734165e+03,-1.435314e+02,4.736341e+03,-1.7366
2.545641e-02,1.599473e-01,4.718478e+03,-1.284704e+02,4.720227e+03,-1.5596
3.215484e-02,2.020348e-01,4.704481e+03,-1.152375e+02,4.705892e+03,-1.4032
4.061586e-02,2.551970e-01,4.691980e+03,-1.036685e+02,4.693126e+03,-1.2657
5.130326e-02,3.223479e-01,4.680800e+03,-9.362564e+01,4.681737e+03,-1.1459
6.480286e-02,4.071684e-01,4.670783e+03,-8.499659e+01,4.671557e+03,-1.0425
8.185467e-02,5.143081e-01,4.661785e+03,-7.769387e+01,4.662433e+03,-0.9548
1.033934e-01,6.496398e-01,4.653675e+03,-7.165490e+01,4.654227e+03,-0.8821
1.305997e-01,8.205818e-01,4.646331e+03,-6.684261e+01,4.646812e+03,-0.8242
1.649648e-01,1.036504e+00,4.639641e+03,-6.324680e+01,4.640072e+03,-0.7810
2.083726e-01,1.309244e+00,4.633496e+03,-6.088616e+01,4.633896e+03,-0.7528
2.632024e-01,1.653749e+00,4.627791e+03,-5.981123e+01,4.628177e+03,-0.7405
3.324598e-01,2.088906e+00,4.622422e+03,-6.010831e+01,4.622813e+03,-0.7450
4.199411e-01,2.638568e+00,4.617283e+03,-6.190450e+01,4.617698e+03,-0.7681
5.304417e-01,3.332864e+00,4.612261e+03,-6.537410e+01,4.612724e+03,-0.8121
6.700188e-01,4.209852e+00,4.607231e+03,-7.074647e+01,4.607774e+03,-0.8797
8.463232e-01,5.317605e+00,4.602052e+03,-7.831567e+01,4.602719e+03,-0.9749
1.069019e+00,6.716846e+00,4.596561e+03,-8.845202e+01,4.597412e+03,-1.1024
1.350314e+00,8.484273e+00,4.590556e+03,-1.016157e+02,4.591680e+03,-1.2681
1.705627e+00,1.071677e+01,4.583790e+03,-1.183725e+02,4.585318e+03,-1.4793
2.154435e+00,1.353671e+01,4.575948e+03,-1.394119e+02,4.578071e+03,-1.7450
2.721339e+00,1.709868e+01,4.566620e+03,-1.655656e+02,4.569620e+03,-2.0764
3.437414e+00,2.159791e+01,4.555268e+03,-1.978274e+02,4.559562e+03,-2.4867
4.341913e+00,2.728105e+01,4.541174e+03,-2.373696e+02,4.547374e+03,-2.9922
5.484417e+00,3.445961e+01,4.523374e+03,-2.855526e+02,4.532378e+03,-3.6122
6.927551e+00,4.352708e+01,4.500562e+03,-3.439188e+02,4.513683e+03,-4.3699
8.750422e+00,5.498052e+01,4.470973e+03,-4.141577e+02,4.490115e+03,-5.2924
1.105295e+01,6.944774e+01,4.432231e+03,-4.980207e+02,4.460123e+03,-6.4111
1.396135e+01,8.772177e+01,4.381166e+03,-5.971521e+02,4.421674e+03,-7.7616
1.763505e+01,1.108043e+02,4.313630e+03,-7.127948e+02,4.372126e+03,-9.3829
2.227543e+01,1.399607e+02,4.224368e+03,-8.453160e+02,4.308114e+03,-11.3157
2.813684e+01,1.767890e+02,4.107042e+03,-9.935160e+02,4.225502e+03,-13.5989
3.554059e+01,2.233081e+02,3.954600e+03,-1.153736e+03,4.119462e+03,-16.2644
4.489251e+01,2.820680e+02,3.760228e+03,-1.318924e+03,3.984830e+03,-19.3286
5.670524e+01,3.562895e+02,3.519051e+03,-1.478048e+03,3.816850e+03,-22.7831
7.162629e+01,4.500413e+02,3.230491e+03,-1.616505e+03,3.612362e+03,-26.5829
9.047357e+01,5.684622e+02,2.900580e+03,-1.718135e+03,3.371253e+03,-30.6400
1.142802e+02,7.180437e+02,2.542951e+03,-1.768894e+03,3.097675e+03,-34.8227
1.443512e+02,9.069851e+02,2.177280e+03,-1.761030e+03,2.800317e+03,-38.9667
1.823348e+02,1.145643e+03,1.825139e+03,-1.695732e+03,2.491313e+03,-42.8951
2.303132e+02,1.447101e+03,1.504971e+03,-1.582715e+03,2.184016e+03,-46.4423
2.909163e+02,1.827881e+03,1.228502e+03,-1.436979e+03,1.890536e+03,-49.4722
