f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,2.359400e+03,-1.996973e+02,2.367836e+03,-4.8379
1.263134e-02,7.936502e-02,2.337401e+03,-1.777584e+02,2.344150e+03,-4.3489
1.595506e-02,1.002486e-01,2.317824e+03,-1.582548e+02,2.323220e+03,-3.9059
2.015338e-02,1.266274e-01,2.300401e+03,-1.409221e+02,2.304714e+03,-3.5055
2.545641e-02,1.599473e-01,2.284895e+03,-1.255259e+02,2.288341e+03,-3.1445
3.215484e-02,2.020348e-01,2.271093e+03,-1.118587e+02,2.273846e+03,-2.8197
4.061586e-02,2.551970e-01,2.258806e+03,-9.973748e+01,2.261007e+03,-2.5283
5.130326e-02,3.223479e-01,2.247866e+03,-8.900106e+01,2.249627e+03,-2.2674
6.480286e-02,4.071684e-01,2.238123e+03,-7.950828e+01,2.239535e+03,-2.0346
8.185467e-02,5.143081e-01,2.229442e+03,-7.113627e+01,2.230577e+03,-1.8276
1.033934e-01,6.496398e-01,2.221705e+03,-6.377910e+01,2.222620e+03,-1.6444
1.305997e-01,8.205818e-01,2.214804e+03,-5.734669e+01,2.215546e+03,-1.4832
1.649648e-01,1.036504e+00,2.208643e+03,-5.176412e+01,2.209250e+03,-1.3426
2.083726e-01,1.309244e+00,2.203136e+03,-4.697112e+01,2.203637e+03,-1.2214
2.632024e-01,1.653749e+00,2.198205e+03,-4.292207e+01,2.198624e+03,-1.1186
3.324598e-01,2.088906e+00,2.193778e+03,-3.958621e+01,2.194136e+03,-1.0338
4.199411e-01,2.638568e+00,2.189792e+03,-3.694840e+01,2.190104e+03,-0.9667
5.304417e-01,3.332864e+00,2.186186e+03,-3.501026e+01,2.186466e+03,-0.9175
6.700188e-01,4.209852e+00,2.182902e+03,-3.379192e+01,2.183164e+03,-0.8869
8.463232e-01,5.317605e+00,2.179887e+03,-3.333434e+01,2.180142e+03,-0.8761
1.069019e+00,6.716846e+00,2.177086e+03,-3.370252e+01,2.177347e+03,-0.8869
1.350314e+00,8.484273e+00,2.174444e+03,-3.498944e+01,2.174725e+03,-0.9219
1.705627e+00,1.071677e+01,2.171901e+03,-3.732117e+01,2.172222e+03,-0.9845
2.154435e+00,1.353671e+01,2.169392e+03,-4.086319e+01,2.169776e+03,-1.0791
2.721339e+00,1.709868e+01,2.166838e+03,-4.582815e+01,2.167323e+03,-1.2116
3.437414e+00,2.159791e+01,2.164146e+03,-5.248523e+01,2.164783e+03,-1.3893
4.341913e+00,2.728105e+01,2.161196e+03,-6.117126e+01,2.162062e+03,-1.6213
5.484417e+00,3.445961e+01,2.157829e+03,-7.230363e+01,2.159040e+03,-1.9191
6.927551e+00,4.352708e+01,2.153833e+03,-8.639463e+01,2.155565e+03,-2.2970
8.750422e+00,5.498052e+01,2.148913e+03,-1.040664e+02,2.151432e+03,-2.7725
1.105295e+01,6.944774e+01,2.142658e+03,-1.260643e+02,2.146364e+03,-3.3671
1.396135e+01,8.772177e+01,2.134487e+03,-1.532656e+02,2.139982e+03,-4.1070
1.763505e+01,1.108043e+02,2.123574e+03,-1.866749e+02,2.131763e+03,-5.0237
2.227543e+01,1.399607e+02,2.108752e+03,-2.273945e+02,2.120977e+03,-6.1546
2.813684e+01,1.767890e+02,2.088382e+03,-2.765476e+02,2.106613e+03,-7.5433
3.554059e+01,2.233081e+02,2.060199e+03,-3.351214e+02,2.087277e+03,-9.2391
4.489251e+01,2.820680e+02,2.021172e+03,-4.036822e+02,2.061090e+03,-11.2949
5.670524e+01,3.562895e+02,1.967437e+03,-4.819157e+02,2.025599e+03,-13.7634
7.162629e+01,4.500413e+02,1.894455e+03,-5.679706e+02,1.977764e+03,-16.6891
