f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.305164e+03,-2.753998e+02,1.333903e+03,-11.9151
1.263134e-02,7.936502e-02,1.274809e+03,-2.450791e+02,1.298153e+03,-10.8822
1.595506e-02,1.002486e-01,1.247798e+03,-2.181081e+02,1.266716e+03,-9.9148
2.015338e-02,1.266274e-01,1.223761e+03,-1.941190e+02,1.239061e+03,-9.0134
2.545641e-02,1.599473e-01,1.202370e+03,-1.727849e+02,1.214721e+03,-8.1776
3.215484e-02,2.020348e-01,1.183332e+03,-1.538152e+02,1.193287e+03,-7.4061
4.061586e-02,2.551970e-01,1.166388e+03,-1.369519e+02,1.174401e+03,-6.6967
5.130326e-02,3.223479e-01,1.151306e+03,-1.219661e+02,1.157748e+03,-6.0472
6.480286e-02,4.071684e-01,1.137879e+03,-1.086547e+02,1.143054e+03,-5.4546
8.185467e-02,5.143081e-01,1.125923e+03,-9.683769e+01,1.130079e+03,-4.9158
1.033934e-01,6.496398e-01,1.115275e+03,-8.635608e+01,1.118613e+03,-4.4276
1.305997e-01,8.205818e-01,1.105788e+03,-7.706954e+01,1.108470e+03,-3.9869
1.649648e-01,1.036504e+00,1.097332e+03,-6.885471e+01,1.099490e+03,-3.5905
2.083726e-01,1.309244e+00,1.089791e+03,-6.160356e+01,1.091531e+03,-3.2354
2.632024e-01,1.653749e+00,1.083060e+03,-5.522218e+01,1.084467e+03,-2.9188
3.324598e-01,2.088906e+00,1.077045e+03,-4.962959e+01,1.078188e+03,-2.6383
4.199411e-01,2.638568e+00,1.071663e+03,-4.475695e+01,1.072597e+03,-2.3915
5.304417e-01,3.332864e+00,1.066836e+03,-4.054683e+01,1.067607e+03,-2.1766
6.700188e-01,4.209852e+00,1.062498e+03,-3.695281e+01,1.063140e+03,-1.9919
8.463232e-01,5.317605e+00,1.058583e+03,-3.393923e+01,1.059127e+03,-1.8363
1.069019e+00,6.716846e+00,1.055033e+03,-3.148119e+01,1.055503e+03,-1.7091
1.350314e+00,8.484273e+00,1.051795e+03,-2.956479e+01,1.052211e+03,-1.6101
1.705627e+00,1.071677e+01,1.048816e+03,-2.818763e+01,1.049195e+03,-1.5395
2.154435e+00,1.353671e+01,1.046045e+03,-2.735960e+01,1.046403e+03,-1.4982
2.721339e+00,1.709868e+01,1.043433e+03,-2.710392e+01,1.043785e+03,-1.4880
3.437414e+00,2.159791e+01,1.040927e+03,-2.745861e+01,1.041289e+03,-1.5111
4.341913e+00,2.728105e+01,1.038473e+03,-2.847823e+01,1.038864e+03,-1.5708
5.484417e+00,3.445961e+01,1.036012e+03,-3.023602e+01,1.036453e+03,-1.6717
6.927551e+00,4.352708e+01,1.033474e+03,-3.282640e+01,1.033995e+03,-1.8193
8.750422e+00,5.498052e+01,1.030780e+03,-3.636781e+01,1.031422e+03,-2.0207
1.105295e+01,6.944774e+01,1.027834e+03,-4.100566e+01,1.028652e+03,-2.2846
1.396135e+01,8.772177e+01,1.024516e+03,-4.691537e+01,1.025590e+03,-2.6219
1.763505e+01,1.108043e+02,1.020674e+03,-5.430479e+01,1.022118e+03,-3.0455
2.227543e+01,1.399607e+02,1.016114e+03,-6.341553e+01,1.018091e+03,-3.5712
2.813684e+01,1.767890e+02,1.010584e+03,-7.452170e+01,1.013328e+03,-4.2174
3.554059e+01,2.233081e+02,1.003754e+03,-8.792428e+01,1.007597e+03,-5.0061
4.489251e+01,2.820680e+02,9.951927e+02,-1.039379e+02,1.000606e+03,-5.9624
5.670524e+01,3.562895e+02,9.843409e+02,-1.228659e+02,9.919794e+02,-7.1149
7.162629e+01,4.500413e+02,9.704804e+02,-1.449567e+02,9.812465e+02,-8.4952
9.047357e+01,5.684622e+02,9.527112e+02,-1.703362e+02,9.678187e+02,-10.1369
1.142802e+02,7.180437e+02,9.299461e+02,-1.989071e+02,9.509805e+02,-12.0731
1.443512e+02,9.069851e+02,9.009474e+02,-2.302173e+02,9.298959e+02,-14.3340
1.823348e+02,1.145643e+03,8.644347e+02,-2.633075e+02,9.036471e+02,-16.9408
2.303132e+02,1.447101e+03,8.192972e+02,-2.965804e+02,8.713253e+02,-19.8999
2.909163e+02,1.827881e+03,7.649205e+02,-3.277649e+02,8.321858e+02,-23.1949
3.674662e+02,2.308858e+03,7.015792e+02,-3.540723e+02,7.858629e+02,-26.7791
4.641589e+02,2.916396e+03,6.307616e+02,-3.726148e+02,7.325994e+02,-30.5720
5.862947e+02,3.683798e+03,5.552310e+02,-3.810399e+02,6.734040e+02,-34.4607
7.405685e+02,4.653129e+03,4.786781e+02,-3.781764e+02,6.100410e+02,-38.3103
9.354369e+02,5.877523e+03,4.050114e+02,-3.643937e+02,5.448091e+02,-41.9781
1.181582e+03,7.424097e+03,3.375570e+02,-3.414865e+02,4.801643e+02,-45.3316
1.492496e+03,9.377626e+03,2.784960e+02,-3.121456e+02,4.183240e+02,-48.2607
1.885221e+03,1.184519e+04,2.287171e+02,-2.792815e+02,3.609843e+02,-50.6843
2.381286e+03,1.496206e+04,1.880259e+02,-2.454744e+02,3.092109e+02,-52.5490
3.007883e+03,1.889908e+04,1.555249e+02,-2.126819e+02,2.634797e+02,-53.8236
3.799357e+03,2.387207e+04,1.299875e+02,-1.821844e+02,2.238032e+02,-54.4924
4.799096e+03,3.015361e+04,1.101324e+02,-1.546777e+02,1.898798e+02,-54.5487
6.061899e+03,3.808803e+04,9.478477e+01,-1.304215e+02,1.612263e+02,-53.9919
7.656988e+03,4.811028e+04,8.294625e+01,-1.093850e+02,1.372777e+02,-52.8271
9.671799e+03,6.076970e+04,7.380818e+01,-9.136544e+01,1.174534e+02,-51.0675
1.221677e+04,7.676025e+04,6.673562e+01,-7.607240e+01,1.011961e+02,-48.7407
1.543142e+04,9.695845e+04,6.123965e+01,-6.318339e+01,8.799110e+01,-45.8950
1.949194e+04,1.224715e+05,5.694817e+01,-5.237762e+01,7.737253e+01,-42.6060
2.462092e+04,1.546978e+05,5.357972e+01,-4.335474e+01,6.892329e+01,-38.9785
3.109952e+04,1.954040e+05,5.092178e+01,-3.584382e+01,6.227204e+01,-35.1417
3.928284e+04,2.468214e+05,4.881369e+01,-2.960644e+01,5.709044e+01,-31.2376
4.961948e+04,3.117684e+05,4.713363e+01,-2.443629e+01,5.309154e+01,-27.4044
6.267603e+04,3.938051e+05,4.578874e+01,-2.015704e+01,5.002914e+01,-23.7600
7.916819e+04,4.974284e+05,4.470786e+01,-1.661926e+01,4.769688e+01,-20.3916
1.000000e+05,6.283185e+05,4.383608e+01,-1.369714e+01,4.592617e+01,-17.3521
