f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
2.721339e+00,1.709868e+01,1.225664e+03,-2.604892e+01,1.225941e+03,-1.2175
3.437414e+00,2.159791e+01,1.223650e+03,-2.713804e+01,1.223951e+03,-1.2705
4.341913e+00,2.728105e+01,1.221706e+03,-2.905343e+01,1.222052e+03,-1.3623
5.484417e+00,3.445961e+01,1.219779e+03,-3.192920e+01,1.220197e+03,-1.4994
6.927551e+00,4.352708e+01,1.217802e+03,-3.593711e+01,1.218332e+03,-1.6903
8.750422e+00,5.498052e+01,1.215693e+03,-4.129394e+01,1.216394e+03,-1.9454
1.105295e+01,6.944774e+01,1.213343e+03,-4.826982e+01,1.214303e+03,-2.2782
1.396135e+01,8.772177e+01,1.210607e+03,-5.719746e+01,1.211957e+03,-2.7050
1.763505e+01,1.108043e+02,1.207281e+03,-6.848151e+01,1.209222e+03,-3.2466
2.227543e+01,1.399607e+02,1.203080e+03,-8.260631e+01,1.205913e+03,-3.9279
2.813684e+01,1.767890e+02,1.197599e+03,-1.001391e+02,1.201778e+03,-4.7798
3.554059e+01,2.233081e+02,1.190257e+03,-1.217228e+02,1.196465e+03,-5.8391
4.489251e+01,2.820680e+02,1.180232e+03,-1.480478e+02,1.189482e+03,-7.1498
5.670524e+01,3.562895e+02,1.166368e+03,-1.797861e+02,1.180143e+03,-8.7627
7.162629e+01,4.500413e+02,1.147077e+03,-2.174629e+02,1.167508e+03,-10.7347
9.047357e+01,5.684622e+02,1.120258e+03,-2.612313e+02,1.150313e+03,-13.1261
1.142802e+02,7.180437e+02,1.083305e+03,-3.105233e+02,1.126932e+03,-15.9946
1.443512e+02,9.069851e+02,1.033309e+03,-3.635857e+02,1.095409e+03,-19.3852
1.823348e+02,1.145643e+03,9.676184e+02,-4.170165e+02,1.053655e+03,-23.3147
2.303132e+02,1.447101e+03,8.848439e+02,-4.655921e+02,9.998623e+02,-27.7527
2.909163e+02,1.827881e+03,7.861221e+02,-5.028223e+02,9.331765e+02,-32.6039
3.674662e+02,2.308858e+03,6.760040e+02,-5.225085e+02,8.543984e+02,-37.7018
4.641589e+02,2.916396e+03,5.620909e+02,-5.209008e+02,7.663444e+02,-42.8219
5.862947e+02,3.683798e+03,4.531180e+02,-4.982704e+02,6.734904e+02,-47.7172
7.405685e+02,4.653129e+03,3.563797e+02,-4.587915e+02,5.809442e+02,-52.1607
9.354369e+02,5.877523e+03,2.759818e+02,-4.088202e+02,4.932544e+02,-55.9779
1.181582e+03,7.424097e+03,2.126712e+02,-3.547562e+02,4.136194e+02,-59.0579
1.492496e+03,9.377626e+03,1.648223e+02,-3.016051e+02,3.437034e+02,-61.3441
1.885221e+03,1.184519e+04,1.296968e+02,-2.525374e+02,2.838950e+02,-62.8161
2.381286e+03,1.496206e+04,1.043960e+02,-2.091209e+02,2.337308e+02,-63.4710
3.007883e+03,1.889908e+04,8.636803e+01,-1.717987e+02,1.922869e+02,-63.3100
3.799357e+03,2.387207e+04,7.358001e+01,-1.403429e+02,1.584618e+02,-62.3325
4.799096e+03,3.015361e+04,6.450643e+01,-1.141883e+02,1.311490e+02,-60.5373
6.061899e+03,3.808803e+04,5.804361e+01,-9.264391e+01,1.093250e+02,-57.9319
7.656988e+03,4.811028e+04,5.341070e+01,-7.501170e+01,9.208397e+01,-54.5479
9.671799e+03,6.076970e+04,5.006218e+01,-6.064650e+01,7.863981e+01,-50.4612
1.221677e+04,7.676025e+04,4.761924e+01,-4.898026e+01,6.831294e+01,-45.8072
1.543142e+04,9.695845e+04,4.581917e+01,-3.952741e+01,6.051291e+01,-40.7838
1.949194e+04,1.224715e+05,4.447938e+01,-3.188051e+01,5.472461e+01,-35.6310
2.462092e+04,1.546978e+05,4.347235e+01,-2.570188e+01,5.050180e+01,-30.5926
3.109952e+04,1.954040e+05,4.270836e+01,-2.071396e+01,4.746654e+01,-25.8738
3.928284e+04,2.468214e+05,4.212376e+01,-1.668990e+01,4.530964e+01,-21.6140
4.961948e+04,3.117684e+05,4.167294e+01,-1.344503e+01,4.378816e+01,-17.8814
6.267603e+04,3.938051e+05,4.132291e+01,-1.082943e+01,4.271837e+01,-14.6852
7.916819e+04,4.974284e+05,4.104949e+01,-8.721672e+00,4.196580e+01,-11.9951
1.000000e+05,6.283185e+05,4.083482e+01,-7.023520e+00,4.143443e+01,-9.7593
