f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,2.499846e+03,-2.077485e+02,2.508464e+03,-4.7506
1.263134e-02,7.936502e-02,2.476963e+03,-1.849447e+02,2.483858e+03,-4.2701
1.595506e-02,1.002486e-01,2.456598e+03,-1.646762e+02,2.462111e+03,-3.8350
2.015338e-02,1.266274e-01,2.438472e+03,-1.466686e+02,2.442879e+03,-3.4421
2.545641e-02,1.599473e-01,2.422339e+03,-1.306786e+02,2.425861e+03,-3.0880
3.215484e-02,2.020348e-01,2.407976e+03,-1.164915e+02,2.410792e+03,-2.7697
4.061586e-02,2.551970e-01,2.395186e+03,-1.039177e+02,2.397440e+03,-2.4843
5.130326e-02,3.223479e-01,2.383796e+03,-9.279068e+01,2.385601e+03,-2.2291
6.480286e-02,4.071684e-01,2.373647e+03,-8.296512e+01,2.375097e+03,-2.0018
8.185467e-02,5.143081e-01,2.364601e+03,-7.431483e+01,2.365768e+03,-1.8001
1.033934e-01,6.496398e-01,2.356532e+03,-6.673160e+01,2.357476e+03,-1.6221
1.305997e-01,8.205818e-01,2.349327e+03,-6.012412e+01,2.350096e+03,-1.4660
1.649648e-01,1.036504e+00,2.342886e+03,-5.441729e+01,2.343518e+03,-1.3305
2.083726e-01,1.309244e+00,2.337118e+03,-4.955183e+01,2.337643e+03,-1.2146
2.632024e-01,1.653749e+00,2.331940e+03,-4.548431e+01,2.332383e+03,-1.1174
3.324598e-01,2.088906e+00,2.327276e+03,-4.218755e+01,2.327659e+03,-1.0385
4.199411e-01,2.638568e+00,2.323057e+03,-3.965152e+01,2.323395e+03,-0.9779
5.304417e-01,3.332864e+00,2.319216e+03,-3.788466e+01,2.319525e+03,-0.9358
6.700188e-01,4.209852e+00,2.315690e+03,-3.691589e+01,2.315984e+03,-0.9133
8.463232e-01,5.317605e+00,2.312418e+03,-3.679725e+01,2.312711e+03,-0.9117
1.069019e+00,6.716846e+00,2.309337e+03,-3.760734e+01,2.309644e+03,-0.9330
1.350314e+00,8.484273e+00,2.306382e+03,-3.945568e+01,2.306719e+03,-0.9801
1.705627e+00,1.071677e+01,2.303480e+03,-4.248824e+01,2.303872e+03,-1.0567
2.154435e+00,1.353671e+01,2.300551e+03,-4.689403e+01,2.301028e+03,-1.1677
