f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.885221e+03,1.184519e+04,1.882756e+02,-2.673584e+02,3.269988e+02,-54.8465
2.381286e+03,1.496206e+04,1.532270e+02,-2.298769e+02,2.762642e+02,-56.3141
3.007883e+03,1.889908e+04,1.262818e+02,-1.952723e+02,2.325475e+02,-57.1094
3.799357e+03,2.387207e+04,1.058089e+02,-1.643496e+02,1.954643e+02,-57.2264
4.799096e+03,3.015361e+04,9.035026e+01,-1.373580e+02,1.644092e+02,-56.6642
6.061899e+03,3.808803e+04,7.869989e+01,-1.141943e+02,1.386867e+02,-55.4264
7.656988e+03,4.811028e+04,6.990792e+01,-9.455934e+01,1.175950e+02,-53.5244
9.671799e+03,6.076970e+04,6.324885e+01,-7.806499e+01,1.004717e+02,-50.9853
1.221677e+04,7.676025e+04,5.817903e+01,-6.430059e+01,8.671427e+01,-47.8613
1.543142e+04,9.695845e+04,5.429549e+01,-5.287073e+01,7.578466e+01,-44.2383
1.949194e+04,1.224715e+05,5.130108e+01,-4.341431e+01,6.720568e+01,-40.2401
2.462092e+04,1.546978e+05,4.897691e+01,-3.561227e+01,6.055552e+01,-36.0218
3.109952e+04,1.954040e+05,4.716132e+01,-2.918876e+01,5.546326e+01,-31.7539
3.928284e+04,2.468214e+05,4.573446e+01,-2.390873e+01,5.160686e+01,-27.5993
4.961948e+04,3.117684e+05,4.460687e+01,-1.957405e+01,4.871259e+01,-23.6925
6.267603e+04,3.938051e+05,4.371136e+01,-1.601892e+01,4.655415e+01,-20.1264
7.916819e+04,4.974284e+05,4.299703e+01,-1.310537e+01,4.494992e+01,-16.9511
1.000000e+05,6.283185e+05,4.242504e+01,-1.071904e+01,4.375823e+01,-14.1795
