f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,5.048764e+03,-1.895605e+02,5.052322e+03,-2.1502
1.263134e-02,7.936502e-02,5.027942e+03,-1.690231e+02,5.030783e+03,-1.9254
1.595506e-02,1.002486e-01,5.009402e+03,-1.508325e+02,5.011672e+03,-1.7246
2.015338e-02,1.266274e-01,4.992889e+03,-1.347496e+02,4.994707e+03,-1.5459
2.545641e-02,1.599473e-01,4.978176e+03,-1.205660e+02,4.979635e+03,-1.3874
3.215484e-02,2.020348e-01,4.965059e+03,-1.081021e+02,4.966236e+03,-1.2473
4.061586e-02,2.551970e-01,4.953359e+03,-9.720484e+01,4.954312e+03,-1.1242
5.130326e-02,3.223479e-01,4.942910e+03,-8.774693e+01,4.943689e+03,-1.0170
6.480286e-02,4.071684e-01,4.933567e+03,-7.962568e+01,4.934210e+03,-0.9246
8.185467e-02,5.143081e-01,4.925198e+03,-7.276291e+01,4.925735e+03,-0.8464
1.033934e-01,6.496398e-01,4.917681e+03,-6.710537e+01,4.918139e+03,-0.7818
1.305997e-01,8.205818e-01,4.910906e+03,-6.262581e+01,4.911305e+03,-0.7306
1.649648e-01,1.036504e+00,4.904770e+03,-5.932484e+01,4.905129e+03,-0.6930
2.083726e-01,1.309244e+00,4.899177e+03,-5.723369e+01,4.899511e+03,-0.6693
2.632024e-01,1.653749e+00,4.894033e+03,-5.641799e+01,4.894359e+03,-0.6605
3.324598e-01,2.088906e+00,4.889248e+03,-5.698284e+01,4.889580e+03,-0.6677
4.199411e-01,2.638568e+00,4.884728e+03,-5.907926e+01,4.885085e+03,-0.6929
5.304417e-01,3.332864e+00,4.880375e+03,-6.291247e+01,4.880781e+03,-0.7386
6.700188e-01,4.209852e+00,4.876082e+03,-6.875215e+01,4.876567e+03,-0.8078
8.463232e-01,5.317605e+00,4.871726e+03,-7.694516e+01,4.872333e+03,-0.9049
1.069019e+00,6.716846e+00,4.867161e+03,-8.793111e+01,4.867955e+03,-1.0350
1.350314e+00,8.484273e+00,4.862207e+03,-1.022611e+02,4.863282e+03,-1.2049
1.705627e+00,1.071677e+01,4.856634e+03,-1.206202e+02,4.858132e+03,-1.4227
2.154435e+00,1.353671e+01,4.850143e+03,-1.438533e+02,4.852276e+03,-1.6989
2.721339e+00,1.709868e+01,4.842329e+03,-1.729947e+02,4.845419e+03,-2.0461
3.437414e+00,2.159791e+01,4.832642e+03,-2.093002e+02,4.837173e+03,-2.4799
4.341913e+00,2.728105e+01,4.820319e+03,-2.542781e+02,4.827021e+03,-3.0196
5.484417e+00,3.445961e+01,4.804291e+03,-3.097145e+02,4.814264e+03,-3.6885
6.927551e+00,4.352708e+01,4.783060e+03,-3.776822e+02,4.797949e+03,-4.5148
8.750422e+00,5.498052e+01,4.754514e+03,-4.605120e+02,4.776764e+03,-5.5323
1.105295e+01,6.944774e+01,4.715691e+03,-5.606962e+02,4.748907e+03,-6.7806
1.396135e+01,8.772177e+01,4.662489e+03,-6.806681e+02,4.711912e+03,-8.3058
1.763505e+01,1.108043e+02,4.589337e+03,-8.223807e+02,4.662437e+03,-10.1592
2.227543e+01,1.399607e+02,4.488924e+03,-9.865817e+02,4.596062e+03,-12.3955
2.813684e+01,1.767890e+02,4.352181e+03,-1.171695e+03,4.507144e+03,-15.0679
3.554059e+01,2.233081e+02,4.168848e+03,-1.372320e+03,4.388913e+03,-18.2207
4.489251e+01,2.820680e+02,3.929106e+03,-1.577640e+03,4.234008e+03,-21.8768
5.670524e+01,3.562895e+02,3.626616e+03,-1.770548e+03,4.035738e+03,-26.0221
7.162629e+01,4.500413e+02,3.262650e+03,-1.928784e+03,3.790131e+03,-30.5904
9.047357e+01,5.684622e+02,2.849664e+03,-2.029219e+03,3.498330e+03,-35.4543
1.142802e+02,7.180437e+02,2.411619e+03,-2.054734e+03,3.168255e+03,-40.4315
1.443512e+02,9.069851e+02,1.979232e+03,-2.000625e+03,2.814224e+03,-45.3080
1.823348e+02,1.145643e+03,1.581659e+03,-1.876538e+03,2.454189e+03,-49.8738
2.303132e+02,1.447101e+03,1.239044e+03,-1.702586e+03,2.105713e+03,-53.9550
2.909163e+02,1.827881e+03,9.595931e+02,-1.502288e+03,1.782607e+03,-57.4314
3.674662e+02,2.308858e+03,7.413719e+02,-1.296389e+03,1.493404e+03,-60.2359
4.641589e+02,2.916396e+03,5.763558e+02,-1.099751e+03,1.241627e+03,-62.3419
5.862947e+02,3.683798e+03,4.542868e+02,-9.210955e+02,1.027031e+03,-63.7474
7.405685e+02,4.653129e+03,3.652010e+02,-7.642607e+02,8.470338e+02,-64.4593
9.354369e+02,5.877523e+03,3.006277e+02,-6.298268e+02,6.978959e+02,-64.4840
1.181582e+03,7.424097e+03,2.538987e+02,-5.164953e+02,5.755276e+02,-63.8222
