f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,3.201876e+03,-2.482578e+02,3.211486e+03,-4.4336
1.263134e-02,7.936502e-02,3.174544e+03,-2.211688e+02,3.182239e+03,-3.9853
1.595506e-02,1.002486e-01,3.150205e+03,-1.971212e+02,3.156366e+03,-3.5806
2.015338e-02,1.266274e-01,3.128525e+03,-1.757909e+02,3.133460e+03,-3.2161
2.545641e-02,1.599473e-01,3.109208e+03,-1.568921e+02,3.113164e+03,-2.8887
3.215484e-02,2.020348e-01,3.091988e+03,-1.401730e+02,3.095163e+03,-2.5957
4.061586e-02,2.551970e-01,3.076626e+03,-1.254132e+02,3.079181e+03,-2.3343
5.130326e-02,3.223479e-01,3.062911e+03,-1.124207e+02,3.064973e+03,-2.1020
6.480286e-02,4.071684e-01,3.050651e+03,-1.010293e+02,3.052323e+03,-1.8968
8.185467e-02,5.143081e-01,3.039674e+03,-9.109733e+01,3.041039e+03,-1.7166
1.033934e-01,6.496398e-01,3.029826e+03,-8.250582e+01,3.030950e+03,-1.5598
1.305997e-01,8.205818e-01,3.020966e+03,-7.515751e+01,3.021901e+03,-1.4251
1.649648e-01,1.036504e+00,3.012964e+03,-6.897628e+01,3.013753e+03,-1.3115
2.083726e-01,1.309244e+00,3.005701e+03,-6.390687e+01,3.006380e+03,-1.2180
2.632024e-01,1.653749e+00,2.999066e+03,-5.991517e+01,2.999664e+03,-1.1445
3.324598e-01,2.088906e+00,2.992953e+03,-5.698887e+01,2.993495e+03,-1.0908
4.199411e-01,2.638568e+00,2.987260e+03,-5.513866e+01,2.987769e+03,-1.0574
5.304417e-01,3.332864e+00,2.981886e+03,-5.440003e+01,2.982382e+03,-1.0452
6.700188e-01,4.209852e+00,2.976729e+03,-5.483559e+01,2.977234e+03,-1.0554
8.463232e-01,5.317605e+00,2.971681e+03,-5.653804e+01,2.972219e+03,-1.0900
1.069019e+00,6.716846e+00,2.966628e+03,-5.963392e+01,2.967228e+03,-1.1516
