f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.851511e+03,-1.987272e+02,4.855579e+03,-2.3456
1.263134e-02,7.936502e-02,4.829677e+03,-1.772304e+02,4.832928e+03,-2.1016
1.595506e-02,1.002486e-01,4.810230e+03,-1.581939e+02,4.812831e+03,-1.8836
2.015338e-02,1.266274e-01,4.792902e+03,-1.413666e+02,4.794986e+03,-1.6894
2.545641e-02,1.599473e-01,4.777454e+03,-1.265298e+02,4.779130e+03,-1.5171
3.215484e-02,2.020348e-01,4.763673e+03,-1.134946e+02,4.765025e+03,-1.3648
4.061586e-02,2.551970e-01,4.751367e+03,-1.020997e+02,4.752464e+03,-1.2310
5.130326e-02,3.223479e-01,4.740363e+03,-9.220982e+01,4.741260e+03,-1.1144
6.480286e-02,4.071684e-01,4.730507e+03,-8.371506e+01,4.731247e+03,-1.0138
8.185467e-02,5.143081e-01,4.721656e+03,-7.653017e+01,4.722276e+03,-0.9286
1.033934e-01,6.496398e-01,4.713682e+03,-7.059470e+01,4.714211e+03,-0.8580
1.305997e-01,8.205818e-01,4.706466e+03,-6.587375e+01,4.706927e+03,-0.8019
1.649648e-01,1.036504e+00,4.699897e+03,-6.235934e+01,4.700310e+03,-0.7602
2.083726e-01,1.309244e+00,4.693868e+03,-6.007262e+01,4.694252e+03,-0.7332
2.632024e-01,1.653749e+00,4.688278e+03,-5.906690e+01,4.688650e+03,-0.7218
3.324598e-01,2.088906e+00,4.683023e+03,-5.943177e+01,4.683400e+03,-0.7271
4.199411e-01,2.638568e+00,4.678001e+03,-6.129833e+01,4.678402e+03,-0.7507
5.304417e-01,3.332864e+00,4.673099e+03,-6.484589e+01,4.673549e+03,-0.7950
6.700188e-01,4.209852e+00,4.668197e+03,-7.031016e+01,4.668726e+03,-0.8629
8.463232e-01,5.317605e+00,4.663156e+03,-7.799331e+01,4.663808e+03,-0.9582
1.069019e+00,6.716846e+00,4.657813e+03,-8.827614e+01,4.658650e+03,-1.0858
1.350314e+00,8.484273e+00,4.651972e+03,-1.016324e+02,4.653082e+03,-1.2516
1.705627e+00,1.071677e+01,4.645386e+03,-1.186453e+02,4.646901e+03,-1.4630
2.154435e+00,1.353671e+01,4.637741e+03,-1.400267e+02,4.639854e+03,-1.7294
2.721339e+00,1.709868e+01,4.628627e+03,-1.666376e+02,4.631626e+03,-2.0618
3.437414e+00,2.159791e+01,4.617502e+03,-1.995083e+02,4.621810e+03,-2.4740
4.341913e+00,2.728105e+01,4.603638e+03,-2.398580e+02,4.609882e+03,-2.9825
