f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.382474e+03,-2.514340e+02,1.405152e+03,-10.3079
1.263134e-02,7.936502e-02,1.354762e+03,-2.237481e+02,1.373114e+03,-9.3781
1.595506e-02,1.002486e-01,1.330103e+03,-1.991206e+02,1.344924e+03,-8.5141
2.015338e-02,1.266274e-01,1.308160e+03,-1.772157e+02,1.320109e+03,-7.7149
2.545641e-02,1.599473e-01,1.288633e+03,-1.577350e+02,1.298251e+03,-6.9786
3.215484e-02,2.020348e-01,1.271256e+03,-1.404135e+02,1.278987e+03,-6.3029
4.061586e-02,2.551970e-01,1.255792e+03,-1.250157e+02,1.261999e+03,-5.6851
5.130326e-02,3.223479e-01,1.242028e+03,-1.113328e+02,1.247007e+03,-5.1222
6.480286e-02,4.071684e-01,1.229776e+03,-9.917962e+01,1.233769e+03,-4.6108
8.185467e-02,5.143081e-01,1.218869e+03,-8.839247e+01,1.222070e+03,-4.1478
1.033934e-01,6.496398e-01,1.209158e+03,-7.882669e+01,1.211725e+03,-3.7299
1.305997e-01,8.205818e-01,1.200509e+03,-7.035496e+01,1.202569e+03,-3.3539
1.649648e-01,1.036504e+00,1.192803e+03,-6.286568e+01,1.194459e+03,-3.0169
2.083726e-01,1.309244e+00,1.185935e+03,-5.626164e+01,1.187269e+03,-2.7161
2.632024e-01,1.653749e+00,1.179809e+03,-5.045887e+01,1.180887e+03,-2.4490
3.324598e-01,2.088906e+00,1.174340e+03,-4.538581e+01,1.175217e+03,-2.2133
4.199411e-01,2.638568e+00,1.169453e+03,-4.098264e+01,1.170171e+03,-2.0071
5.304417e-01,3.332864e+00,1.165078e+03,-3.720087e+01,1.165672e+03,-1.8288
6.700188e-01,4.209852e+00,1.161153e+03,-3.400319e+01,1.161651e+03,-1.6774
8.463232e-01,5.317605e+00,1.157620e+03,-3.136358e+01,1.158045e+03,-1.5519
1.069019e+00,6.716846e+00,1.154428e+03,-2.926770e+01,1.154799e+03,-1.4523
1.350314e+00,8.484273e+00,1.151526e+03,-2.771357e+01,1.151860e+03,-1.3787
1.705627e+00,1.071677e+01,1.148869e+03,-2.671272e+01,1.149180e+03,-1.3320
2.154435e+00,1.353671e+01,1.146410e+03,-2.629165e+01,1.146711e+03,-1.3138
2.721339e+00,1.709868e+01,1.144103e+03,-2.649379e+01,1.144410e+03,-1.3266
3.437414e+00,2.159791e+01,1.141901e+03,-2.738210e+01,1.142230e+03,-1.3737
4.341913e+00,2.728105e+01,1.139752e+03,-2.904211e+01,1.140122e+03,-1.4596
5.484417e+00,3.445961e+01,1.137596e+03,-3.158587e+01,1.138034e+03,-1.5904
6.927551e+00,4.352708e+01,1.135364e+03,-3.515641e+01,1.135908e+03,-1.7736
8.750422e+00,5.498052e+01,1.132971e+03,-3.993309e+01,1.133675e+03,-2.0186
1.105295e+01,6.944774e+01,1.130308e+03,-4.613746e+01,1.131249e+03,-2.3374
1.396135e+01,8.772177e+01,1.127232e+03,-5.403945e+01,1.128527e+03,-2.7447
1.763505e+01,1.108043e+02,1.123553e+03,-6.396314e+01,1.125373e+03,-3.2583
2.227543e+01,1.399607e+02,1.119012e+03,-7.629073e+01,1.121610e+03,-3.9002
2.813684e+01,1.767890e+02,1.113253e+03,-9.146234e+01,1.117004e+03,-4.6967
3.554059e+01,2.233081e+02,1.105787e+03,-1.099673e+02,1.111242e+03,-5.6792
4.489251e+01,2.820680e+02,1.095941e+03,-1.323198e+02,1.103900e+03,-6.8844
5.670524e+01,3.562895e+02,1.082799e+03,-1.590086e+02,1.094412e+03,-8.3541
7.162629e+01,4.500413e+02,1.065143e+03,-1.904036e+02,1.082027e+03,-10.1351
9.047357e+01,5.684622e+02,1.041400e+03,-2.266029e+02,1.065769e+03,-12.2759
1.142802e+02,7.180437e+02,1.009657e+03,-2.672028e+02,1.044416e+03,-14.8233
1.443512e+02,9.069851e+02,9.677886e+02,-3.109996e+02,1.016531e+03,-17.8148
1.823348e+02,1.145643e+03,9.137951e+02,-3.556848e+02,9.805779e+02,-21.2679
2.303132e+02,1.447101e+03,8.464132e+02,-3.976897e+02,9.351857e+02,-25.1666
2.909163e+02,1.827881e+03,7.659192e+02,-4.324225e+02,8.795575e+02,-29.4482
3.674662e+02,2.308858e+03,6.748255e+02,-4.550986e+02,8.139436e+02,-33.9955
4.641589e+02,2.916396e+03,5.779692e+02,-4.620722e+02,7.399724e+02,-38.6415
5.862947e+02,3.683798e+03,4.816457e+02,-4.521117e+02,6.605964e+02,-43.1884
7.405685e+02,4.653129e+03,3.920199e+02,-4.268778e+02,5.795724e+02,-47.4374
9.354369e+02,5.877523e+03,3.136039e+02,-3.902865e+02,5.006705e+02,-51.2174
1.181582e+03,7.424097e+03,2.485383e+02,-3.471740e+02,4.269673e+02,-54.4015
1.492496e+03,9.377626e+03,1.968054e+02,-3.020149e+02,3.604793e+02,-56.9101
1.885221e+03,1.184519e+04,1.569729e+02,-2.581857e+02,3.021595e+02,-58.7011
2.381286e+03,1.496206e+04,1.269844e+02,-2.178044e+02,2.521186e+02,-59.7570
3.007883e+03,1.889908e+04,1.047268e+02,-1.819233e+02,2.099138e+02,-60.0725
3.799357e+03,2.387207e+04,8.833291e+01,-1.508418e+02,1.748026e+02,-59.6468
