f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.615084e+03,-2.669252e+02,4.622796e+03,-3.3102
1.263134e-02,7.936502e-02,4.585728e+03,-2.380062e+02,4.591900e+03,-2.9711
1.595506e-02,1.002486e-01,4.559575e+03,-2.123784e+02,4.564519e+03,-2.6668
2.015338e-02,1.266274e-01,4.536266e+03,-1.897006e+02,4.540231e+03,-2.3946
2.545641e-02,1.599473e-01,4.515479e+03,-1.696737e+02,4.518666e+03,-2.1519
3.215484e-02,2.020348e-01,4.496927e+03,-1.520372e+02,4.499496e+03,-1.9364
4.061586e-02,2.551970e-01,4.480351e+03,-1.365658e+02,4.482432e+03,-1.7459
5.130326e-02,3.223479e-01,4.465520e+03,-1.230671e+02,4.467215e+03,-1.5786
6.480286e-02,4.071684e-01,4.452225e+03,-1.113798e+02,4.453618e+03,-1.4330
8.185467e-02,5.143081e-01,4.440275e+03,-1.013719e+02,4.441432e+03,-1.3078
1.033934e-01,6.496398e-01,4.429498e+03,-9.294053e+01,4.430473e+03,-1.2020
1.305997e-01,8.205818e-01,4.419733e+03,-8.601101e+01,4.420570e+03,-1.1149
1.649648e-01,1.036504e+00,4.410832e+03,-8.053783e+01,4.411567e+03,-1.0461
2.083726e-01,1.309244e+00,4.402653e+03,-7.650548e+01,4.403318e+03,-0.9955
2.632024e-01,1.653749e+00,4.395061e+03,-7.393031e+01,4.395683e+03,-0.9637
3.324598e-01,2.088906e+00,4.387922e+03,-7.286317e+01,4.388527e+03,-0.9513
4.199411e-01,2.638568e+00,4.381101e+03,-7.339289e+01,4.381716e+03,-0.9597
5.304417e-01,3.332864e+00,4.374456e+03,-7.565079e+01,4.375110e+03,-0.9908
6.700188e-01,4.209852e+00,4.367836e+03,-7.981619e+01,4.368565e+03,-1.0469
8.463232e-01,5.317605e+00,4.361073e+03,-8.612311e+01,4.361923e+03,-1.1313
1.069019e+00,6.716846e+00,4.353975e+03,-9.486813e+01,4.355008e+03,-1.2482
1.350314e+00,8.484273e+00,4.346315e+03,-1.064193e+02,4.347618e+03,-1.4026
1.705627e+00,1.071677e+01,4.337821e+03,-1.212263e+02,4.339515e+03,-1.6008
2.154435e+00,1.353671e+01,4.328157e+03,-1.398304e+02,4.330415e+03,-1.8504
2.721339e+00,1.709868e+01,4.316900e+03,-1.628748e+02,4.319972e+03,-2.1607
3.437414e+00,2.159791e+01,4.303513e+03,-1.911127e+02,4.307754e+03,-2.5428
4.341913e+00,2.728105e+01,4.287303e+03,-2.254107e+02,4.293224e+03,-3.0096
5.484417e+00,3.445961e+01,4.267372e+03,-2.667435e+02,4.275700e+03,-3.5768
6.927551e+00,4.352708e+01,4.242552e+03,-3.161736e+02,4.254317e+03,-4.2621
8.750422e+00,5.498052e+01,4.211328e+03,-3.748043e+02,4.227973e+03,-5.0859
1.105295e+01,6.944774e+01,4.171739e+03,-4.436937e+02,4.195268e+03,-6.0710
1.396135e+01,8.772177e+01,4.121294e+03,-5.237090e+02,4.154436e+03,-7.2420
1.763505e+01,1.108043e+02,4.056890e+03,-6.152993e+02,4.103285e+03,-8.6242
2.227543e+01,1.399607e+02,3.974802e+03,-7.181665e+02,4.039160e+03,-10.2417
2.813684e+01,1.767890e+02,3.870804e+03,-8.308340e+02,3.958966e+03,-12.1142
3.554059e+01,2.233081e+02,3.740521e+03,-9.501535e+02,3.859312e+03,-14.2526
