f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,2.897472e+03,-2.178527e+02,2.905650e+03,-4.2998
1.263134e-02,7.936502e-02,2.873482e+03,-1.939768e+02,2.880022e+03,-3.8619
1.595506e-02,1.002486e-01,2.852129e+03,-1.727634e+02,2.857357e+03,-3.4664
2.015338e-02,1.266274e-01,2.833123e+03,-1.539260e+02,2.837301e+03,-3.1099
2.545641e-02,1.599473e-01,2.816201e+03,-1.372112e+02,2.819542e+03,-2.7894
3.215484e-02,2.020348e-01,2.801134e+03,-1.223953e+02,2.803806e+03,-2.5019
4.061586e-02,2.551970e-01,2.787713e+03,-1.092819e+02,2.789854e+03,-2.2449
5.130326e-02,3.223479e-01,2.775754e+03,-9.769907e+01,2.777473e+03,-2.0158
6.480286e-02,4.071684e-01,2.765093e+03,-8.749748e+01,2.766477e+03,-1.8124
8.185467e-02,5.143081e-01,2.755581e+03,-7.854870e+01,2.756700e+03,-1.6328
1.033934e-01,6.496398e-01,2.747087e+03,-7.074393e+01,2.747998e+03,-1.4752
1.305997e-01,8.205818e-01,2.739492e+03,-6.399306e+01,2.740239e+03,-1.3382
1.649648e-01,1.036504e+00,2.732687e+03,-5.822421e+01,2.733307e+03,-1.2206
2.083726e-01,1.309244e+00,2.726576e+03,-5.338355e+01,2.727098e+03,-1.1216
2.632024e-01,1.653749e+00,2.721068e+03,-4.943565e+01,2.721517e+03,-1.0408
3.324598e-01,2.088906e+00,2.716081e+03,-4.636432e+01,2.716477e+03,-0.9780
4.199411e-01,2.638568e+00,2.711538e+03,-4.417391e+01,2.711898e+03,-0.9333
5.304417e-01,3.332864e+00,2.707363e+03,-4.289138e+01,2.707703e+03,-0.9076
6.700188e-01,4.209852e+00,2.703484e+03,-4.256893e+01,2.703819e+03,-0.9021
8.463232e-01,5.317605e+00,2.699827e+03,-4.328759e+01,2.700174e+03,-0.9186
1.069019e+00,6.716846e+00,2.696315e+03,-4.516169e+01,2.696693e+03,-0.9596
1.350314e+00,8.484273e+00,2.692864e+03,-4.834454e+01,2.693298e+03,-1.0285
