f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.786555e+03,-2.017744e+02,4.790806e+03,-2.4138
1.263134e-02,7.936502e-02,4.764384e+03,-1.799552e+02,4.767781e+03,-2.1631
1.595506e-02,1.002486e-01,4.744635e+03,-1.606333e+02,4.747353e+03,-1.9391
2.015338e-02,1.266274e-01,4.727035e+03,-1.435536e+02,4.729214e+03,-1.7395
2.545641e-02,1.599473e-01,4.711342e+03,-1.284938e+02,4.713094e+03,-1.5623
3.215484e-02,2.020348e-01,4.697340e+03,-1.152615e+02,4.698754e+03,-1.4056
4.061586e-02,2.551970e-01,4.684832e+03,-1.036922e+02,4.685979e+03,-1.2680
5.130326e-02,3.223479e-01,4.673644e+03,-9.364785e+01,4.674582e+03,-1.1479
6.480286e-02,4.071684e-01,4.663617e+03,-8.501554e+01,4.664392e+03,-1.0444
8.185467e-02,5.143081e-01,4.654608e+03,-7.770706e+01,4.655256e+03,-0.9564
1.033934e-01,6.496398e-01,4.646484e+03,-7.165886e+01,4.647037e+03,-0.8836
1.305997e-01,8.205818e-01,4.639125e+03,-6.683265e+01,4.639606e+03,-0.8254
1.649648e-01,1.036504e+00,4.632416e+03,-6.321654e+01,4.632847e+03,-0.7818
2.083726e-01,1.309244e+00,4.626249e+03,-6.082709e+01,4.626648e+03,-0.7533
2.632024e-01,1.653749e+00,4.620519e+03,-5.971204e+01,4.620904e+03,-0.7404
3.324598e-01,2.088906e+00,4.615121e+03,-5.995406e+01,4.615510e+03,-0.7443
4.199411e-01,2.638568e+00,4.609948e+03,-6.167557e+01,4.610360e+03,-0.7665
5.304417e-01,3.332864e+00,4.604886e+03,-6.504482e+01,4.605345e+03,-0.8093
6.700188e-01,4.209852e+00,4.599810e+03,-7.028342e+01,4.600347e+03,-0.8754
8.463232e-01,5.317605e+00,4.594581e+03,-7.767550e+01,4.595237e+03,-0.9685
1.069019e+00,6.716846e+00,4.589032e+03,-8.757867e+01,4.589867e+03,-1.0933
1.350314e+00,8.484273e+00,4.582965e+03,-1.004370e+02,4.584065e+03,-1.2555
1.705627e+00,1.071677e+01,4.576133e+03,-1.167957e+02,4.577623e+03,-1.4620
2.154435e+00,1.353671e+01,4.568224e+03,-1.373183e+02,4.570288e+03,-1.7218
2.721339e+00,1.709868e+01,4.558836e+03,-1.628042e+02,4.561742e+03,-2.0453
3.437414e+00,2.159791e+01,4.547440e+03,-1.942065e+02,4.551585e+03,-2.4454
4.341913e+00,2.728105e+01,4.533336e+03,-2.326476e+02,4.539302e+03,-2.9378
5.484417e+00,3.445961e+01,4.515587e+03,-2.794273e+02,4.524224e+03,-3.5410
6.927551e+00,4.352708e+01,4.492932e+03,-3.360162e+02,4.505479e+03,-4.2771
8.750422e+00,5.498052e+01,4.463673e+03,-4.040221e+02,4.481920e+03,-5.1719
1.105295e+01,6.944774e+01,4.425534e+03,-4.851083e+02,4.452042e+03,-6.2555
1.396135e+01,8.772177e+01,4.375493e+03,-5.808357e+02,4.413877e+03,-7.5617
1.763505e+01,1.108043e+02,4.309613e+03,-6.923870e+02,4.364878e+03,-9.1272
2.227543e+01,1.399607e+02,4.222915e+03,-8.201273e+02,4.301816e+03,-10.9905
2.813684e+01,1.767890e+02,4.109410e+03,-9.629643e+02,4.220729e+03,-13.1882
3.554059e+01,2.233081e+02,3.962425e+03,-1.117523e+03,4.116998e+03,-15.7500
4.489251e+01,2.820680e+02,3.775468e+03,-1.277276e+03,3.985673e+03,-18.6912
5.670524e+01,3.562895e+02,3.543777e+03,-1.431973e+03,3.822160e+03,-22.0027
7.162629e+01,4.500413e+02,3.266486e+03,-1.567955e+03,3.623315e+03,-25.6416
9.047357e+01,5.684622e+02,2.948807e+03,-1.669914e+03,3.388816e+03,-29.5229
1.142802e+02,7.180437e+02,2.603088e+03,-1.724214e+03,3.122336e+03,-33.5194
1.443512e+02,9.069851e+02,2.247587e+03,-1.722794e+03,2.831901e+03,-37.4705
1.823348e+02,1.145643e+03,1.902815e+03,-1.665845e+03,2.528981e+03,-41.2010
2.303132e+02,1.447101e+03,1.586837e+03,-1.561751e+03,2.226458e+03,-44.5435
2.909163e+02,1.827881e+03,1.311699e+03,-1.424316e+03,1.936293e+03,-47.3570
