f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.336425e+03,-2.504614e+02,4.343652e+03,-3.3056
1.263134e-02,7.936502e-02,4.308873e+03,-2.232107e+02,4.314651e+03,-2.9654
1.595506e-02,1.002486e-01,4.284339e+03,-1.990409e+02,4.288960e+03,-2.6599
2.015338e-02,1.266274e-01,4.262485e+03,-1.776292e+02,4.266185e+03,-2.3863
2.545641e-02,1.599473e-01,4.243012e+03,-1.586920e+02,4.245978e+03,-2.1419
3.215484e-02,2.020348e-01,4.225650e+03,-1.419817e+02,4.228035e+03,-1.9244
4.061586e-02,2.551970e-01,4.210160e+03,-1.272834e+02,4.212084e+03,-1.7317
5.130326e-02,3.223479e-01,4.196327e+03,-1.144128e+02,4.197886e+03,-1.5618
6.480286e-02,4.071684e-01,4.183956e+03,-1.032140e+02,4.185229e+03,-1.4131
8.185467e-02,5.143081e-01,4.172874e+03,-9.355849e+01,4.173923e+03,-1.2844
1.033934e-01,6.496398e-01,4.162922e+03,-8.534416e+01,4.163797e+03,-1.1745
1.305997e-01,8.205818e-01,4.153955e+03,-7.849522e+01,4.154697e+03,-1.0826
1.649648e-01,1.036504e+00,4.145840e+03,-7.296251e+01,4.146482e+03,-1.0082
2.083726e-01,1.309244e+00,4.138452e+03,-6.872457e+01,4.139023e+03,-0.9514
2.632024e-01,1.653749e+00,4.131674e+03,-6.578948e+01,4.132197e+03,-0.9123
3.324598e-01,2.088906e+00,4.125389e+03,-6.419746e+01,4.125889e+03,-0.8915
4.199411e-01,2.638568e+00,4.119485e+03,-6.402442e+01,4.119983e+03,-0.8904
5.304417e-01,3.332864e+00,4.113846e+03,-6.538661e+01,4.114366e+03,-0.9106
6.700188e-01,4.209852e+00,4.108349e+03,-6.844648e+01,4.108919e+03,-0.9545
8.463232e-01,5.317605e+00,4.102859e+03,-7.341983e+01,4.103516e+03,-1.0252
1.069019e+00,6.716846e+00,4.097223e+03,-8.058454e+01,4.098016e+03,-1.1268
1.350314e+00,8.484273e+00,4.091264e+03,-9.029085e+01,4.092260e+03,-1.2643
1.705627e+00,1.071677e+01,4.084762e+03,-1.029733e+02,4.086060e+03,-1.4441
