f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.924983e+03,-1.956531e+02,4.928867e+03,-2.2750
1.263134e-02,7.936502e-02,4.903489e+03,-1.744743e+02,4.906593e+03,-2.0378
1.595506e-02,1.002486e-01,4.884348e+03,-1.557180e+02,4.886830e+03,-1.8260
2.015338e-02,1.266274e-01,4.867297e+03,-1.391373e+02,4.869285e+03,-1.6374
2.545641e-02,1.599473e-01,4.852099e+03,-1.245171e+02,4.853697e+03,-1.4700
3.215484e-02,2.020348e-01,4.838546e+03,-1.116717e+02,4.839834e+03,-1.3221
4.061586e-02,2.551970e-01,4.826449e+03,-1.004429e+02,4.827494e+03,-1.1922
5.130326e-02,3.223479e-01,4.815639e+03,-9.069862e+01,4.816493e+03,-1.0790
6.480286e-02,4.071684e-01,4.805964e+03,-8.233189e+01,4.806669e+03,-0.9814
8.185467e-02,5.143081e-01,4.797286e+03,-7.526057e+01,4.797876e+03,-0.8988
1.033934e-01,6.496398e-01,4.789479e+03,-6.942765e+01,4.789982e+03,-0.8305
1.305997e-01,8.205818e-01,4.782426e+03,-6.480212e+01,4.782865e+03,-0.7763
1.649648e-01,1.036504e+00,4.776021e+03,-6.138063e+01,4.776416e+03,-0.7363
2.083726e-01,1.309244e+00,4.770161e+03,-5.919000e+01,4.770528e+03,-0.7109
2.632024e-01,1.653749e+00,4.764746e+03,-5.829064e+01,4.765103e+03,-0.7009
3.324598e-01,2.088906e+00,4.759680e+03,-5.878119e+01,4.760043e+03,-0.7076
4.199411e-01,2.638568e+00,4.754861e+03,-6.080441e+01,4.755250e+03,-0.7326
5.304417e-01,3.332864e+00,4.750184e+03,-6.455470e+01,4.750623e+03,-0.7786
6.700188e-01,4.209852e+00,4.745533e+03,-7.028738e+01,4.746054e+03,-0.8486
8.463232e-01,5.317605e+00,4.740774e+03,-7.833014e+01,4.741421e+03,-0.9466
1.069019e+00,6.716846e+00,4.735751e+03,-8.909692e+01,4.736589e+03,-1.0778
1.350314e+00,8.484273e+00,4.730271e+03,-1.031045e+02,4.731395e+03,-1.2487
1.705627e+00,1.071677e+01,4.724092e+03,-1.209919e+02,4.725641e+03,-1.4671
2.154435e+00,1.353671e+01,4.716899e+03,-1.435428e+02,4.719082e+03,-1.7431
2.721339e+00,1.709868e+01,4.708278e+03,-1.717106e+02,4.711408e+03,-2.0886
3.437414e+00,2.159791e+01,4.697672e+03,-2.066436e+02,4.702215e+03,-2.5187
4.341913e+00,2.728105e+01,4.684323e+03,-2.497100e+02,4.690974e+03,-3.0514
5.484417e+00,3.445961e+01,4.667187e+03,-3.025143e+02,4.676980e+03,-3.7086
6.927551e+00,4.352708e+01,4.644824e+03,-3.668977e+02,4.659293e+03,-4.5165
8.750422e+00,5.498052e+01,4.615245e+03,-4.449032e+02,4.636640e+03,-5.5062
1.105295e+01,6.944774e+01,4.575709e+03,-5.386796e+02,4.607308e+03,-6.7143
1.396135e+01,8.772177e+01,4.522484e+03,-6.502781e+02,4.568995e+03,-8.1824
1.763505e+01,1.108043e+02,4.450593e+03,-7.812802e+02,4.518648e+03,-9.9566
2.227543e+01,1.399607e+02,4.353620e+03,-9.321805e+02,4.452299e+03,-12.0855
2.813684e+01,1.767890e+02,4.223722e+03,-1.101462e+03,4.364980e+03,-14.6161
3.554059e+01,2.233081e+02,4.052142e+03,-1.284386e+03,4.250823e+03,-17.5868
4.489251e+01,2.820680e+02,3.830531e+03,-1.471731e+03,4.103531e+03,-21.0173
5.670524e+01,3.562895e+02,3.553377e+03,-1.649098e+03,3.917399e+03,-24.8957
7.162629e+01,4.500413e+02,3.221265e+03,-1.797735e+03,3.688957e+03,-29.1652
9.047357e+01,5.684622e+02,2.843827e+03,-1.897761e+03,3.418896e+03,-33.7162
1.142802e+02,7.180437e+02,2.440358e+03,-1.933509e+03,3.113487e+03,-38.3900
1.443512e+02,9.069851e+02,2.036596e+03,-1.898884e+03,2.784508e+03,-42.9959
1.823348e+02,1.145643e+03,1.658369e+03,-1.799691e+03,2.447259e+03,-47.3402
2.303132e+02,1.447101e+03,1.325194e+03,-1.651418e+03,2.117385e+03,-51.2544
2.909163e+02,1.827881e+03,1.046950e+03,-1.473917e+03,1.807910e+03,-54.6131
3.674662e+02,2.308858e+03,8.244161e+02,-1.286023e+03,1.527585e+03,-57.3377
4.641589e+02,2.916396e+03,6.521809e+02,-1.102264e+03,1.280752e+03,-59.3883
5.862947e+02,3.683798e+03,5.219262e+02,-9.319823e+02,1.068175e+03,-60.7504
7.405685e+02,4.653129e+03,4.248755e+02,-7.800076e+02,8.882179e+02,-61.4226
9.354369e+02,5.877523e+03,3.531538e+02,-6.479103e+02,7.379060e+02,-61.4067
1.181582e+03,7.424097e+03,3.003059e+02,-5.352210e+02,6.137142e+02,-60.7038
1.492496e+03,9.377626e+03,2.613249e+02,-4.403643e+02,5.120658e+02,-59.3139
1.885221e+03,1.184519e+04,2.324585e+02,-3.612833e+02,4.296075e+02,-57.2418
2.381286e+03,1.496206e+04,2.109532e+02,-2.958173e+02,3.633307e+02,-54.5066
3.007883e+03,1.889908e+04,1.948130e+02,-2.419083e+02,3.105990e+02,-51.1549
3.799357e+03,2.387207e+04,1.825986e+02,-1.976996e+02,2.691234e+02,-47.2739
4.799096e+03,3.015361e+04,1.732728e+02,-1.615713e+02,2.369151e+02,-42.9985
6.061899e+03,3.808803e+04,1.660863e+02,-1.321408e+02,2.122400e+02,-38.5063
7.656988e+03,4.811028e+04,1.604935e+02,-1.082462e+02,1.935856e+02,-33.9980
9.671799e+03,6.076970e+04,1.560938e+02,-8.892247e+01,1.796454e+02,-29.6690
1.221677e+04,7.676025e+04,1.525887e+02,-7.337514e+01,1.693140e+02,-25.6815
1.543142e+04,9.695845e+04,1.497516e+02,-6.095593e+01,1.616823e+02,-22.1486
1.949194e+04,1.224715e+05,1.474055e+02,-5.114007e+01,1.560246e+02,-19.1334
2.462092e+04,1.546978e+05,1.454069e+02,-4.350647e+01,1.517761e+02,-16.6575
3.109952e+04,1.954040e+05,1.436324e+02,-3.772022e+01,1.485028e+02,-14.7145
3.928284e+04,2.468214e+05,1.419684e+02,-3.351689e+01,1.458712e+02,-13.2836
4.961948e+04,3.117684e+05,1.403018e+02,-3.068769e+01,1.436187e+02,-12.3378
6.267603e+04,3.938051e+05,1.385110e+02,-2.906413e+01,1.415275e+02,-11.8506
7.916819e+04,4.974284e+05,1.364595e+02,-2.850066e+01,1.394040e+02,-11.7971
1.000000e+05,6.283185e+05,1.339916e+02,-2.885356e+01,1.370630e+02,-12.1524
