f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
2.813684e+01,1.767890e+02,3.088565e+03,-5.716804e+02,3.141027e+03,-10.4865
3.554059e+01,2.233081e+02,3.010192e+03,-6.747664e+02,3.084893e+03,-12.6346
4.489251e+01,2.820680e+02,2.907115e+03,-7.867809e+02,3.011701e+03,-15.1437
5.670524e+01,3.562895e+02,2.774243e+03,-9.026251e+02,2.917388e+03,-18.0228
7.162629e+01,4.500413e+02,2.607926e+03,-1.014171e+03,2.798182e+03,-21.2501
9.047357e+01,5.684622e+02,2.407817e+03,-1.110580e+03,2.651598e+03,-24.7610
1.142802e+02,7.180437e+02,2.178676e+03,-1.179950e+03,2.477682e+03,-28.4395
1.443512e+02,9.069851e+02,1.931046e+03,-1.212272e+03,2.280031e+03,-32.1198
1.823348e+02,1.145643e+03,1.679802e+03,-1.202687e+03,2.065960e+03,-35.6015
2.303132e+02,1.447101e+03,1.440687e+03,-1.153309e+03,1.845454e+03,-38.6782
2.909163e+02,1.827881e+03,1.226412e+03,-1.072472e+03,1.629197e+03,-41.1690
3.674662e+02,2.308858e+03,1.044213e+03,-9.718977e+02,1.426523e+03,-42.9457
4.641589e+02,2.916396e+03,8.956608e+02,-8.634154e+02,1.244064e+03,-43.9498
5.862947e+02,3.683798e+03,7.781131e+02,-7.566846e+02,1.085372e+03,-44.2001
7.405685e+02,4.653129e+03,6.866451e+02,-6.583365e+02,9.512562e+02,-43.7942
9.354369e+02,5.877523e+03,6.156189e+02,-5.721576e+02,8.404469e+02,-42.9045
1.181582e+03,7.424097e+03,5.596284e+02,-4.997342e+02,7.502787e+02,-41.7641
1.492496e+03,9.377626e+03,5.139106e+02,-4.411302e+02,6.772739e+02,-40.6421
1.885221e+03,1.184519e+04,4.744378e+02,-3.953993e+02,6.176017e+02,-39.8080
2.381286e+03,1.496206e+04,4.378890e+02,-3.608886e+02,5.674393e+02,-39.4938
3.007883e+03,1.889908e+04,4.016425e+02,-3.353854e+02,5.232591e+02,-39.8631
3.799357e+03,2.387207e+04,3.638704e+02,-3.162123e+02,4.820704e+02,-40.9914
4.799096e+03,3.015361e+04,3.237258e+02,-3.004040e+02,4.416345e+02,-42.8600
6.061899e+03,3.808803e+04,2.815086e+02,-2.850707e+02,4.006399e+02,-45.3602
7.656988e+03,4.811028e+04,2.386122e+02,-2.679246e+02,3.587749e+02,-48.3119
9.671799e+03,6.076970e+04,1.971210e+02,-2.477628e+02,3.166119e+02,-51.4941
1.221677e+04,7.676025e+04,1.591490e+02,-2.246257e+02,2.752909e+02,-54.6821
1.543142e+04,9.695845e+04,1.262281e+02,-1.995239e+02,2.361002e+02,-57.6807
1.949194e+04,1.224715e+05,9.901912e+01,-1.739020e+02,2.001167e+02,-60.3430
2.462092e+04,1.546978e+05,7.738799e+01,-1.491320e+02,1.680156e+02,-62.5742
3.109952e+04,1.954040e+05,6.068582e+01,-1.262205e+02,1.400514e+02,-64.3221
3.928284e+04,2.468214e+05,4.804663e+01,-1.057400e+02,1.161440e+02,-65.5637
4.961948e+04,3.117684e+05,3.859996e+01,-8.789532e+01,9.599762e+01,-66.2909
6.267603e+04,3.938051e+05,3.158284e+01,-7.263744e+01,7.920652e+01,-66.5005
7.916819e+04,4.974284e+05,2.637756e+01,-5.976901e+01,6.533077e+01,-66.1869
1.000000e+05,6.283185e+05,2.250795e+01,-4.902306e+01,5.394319e+01,-65.3387
