f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,3.153863e+03,-2.198892e+02,3.161519e+03,-3.9882
1.263134e-02,7.936502e-02,3.129652e+03,-1.958036e+02,3.135771e+03,-3.5800
1.595506e-02,1.002486e-01,3.108102e+03,-1.744073e+02,3.112992e+03,-3.2117
2.015338e-02,1.266274e-01,3.088920e+03,-1.554116e+02,3.092827e+03,-2.8803
2.545641e-02,1.599473e-01,3.071842e+03,-1.385615e+02,3.074965e+03,-2.5827
3.215484e-02,2.020348e-01,3.056634e+03,-1.236323e+02,3.059133e+03,-2.3162
4.061586e-02,2.551970e-01,3.043087e+03,-1.104268e+02,3.045090e+03,-2.0782
5.130326e-02,3.223479e-01,3.031016e+03,-9.877282e+01,3.032625e+03,-1.8665
6.480286e-02,4.071684e-01,3.020253e+03,-8.852146e+01,3.021550e+03,-1.6788
8.185467e-02,5.143081e-01,3.010649e+03,-7.954522e+01,3.011700e+03,-1.5135
1.033934e-01,6.496398e-01,3.002071e+03,-7.173696e+01,3.002928e+03,-1.3689
1.305997e-01,8.205818e-01,2.994398e+03,-6.500911e+01,2.995103e+03,-1.2437
1.649648e-01,1.036504e+00,2.987521e+03,-5.929322e+01,2.988109e+03,-1.1370
2.083726e-01,1.309244e+00,2.981341e+03,-5.454014e+01,2.981840e+03,-1.0480
2.632024e-01,1.653749e+00,2.975767e+03,-5.072053e+01,2.976200e+03,-0.9765
3.324598e-01,2.088906e+00,2.970715e+03,-4.782602e+01,2.971100e+03,-0.9223
4.199411e-01,2.638568e+00,2.966104e+03,-4.587094e+01,2.966458e+03,-0.8860
5.304417e-01,3.332864e+00,2.961858e+03,-4.489479e+01,2.962198e+03,-0.8684
6.700188e-01,4.209852e+00,2.957900e+03,-4.496558e+01,2.958242e+03,-0.8709
8.463232e-01,5.317605e+00,2.954154e+03,-4.618407e+01,2.954515e+03,-0.8957
1.069019e+00,6.716846e+00,2.950538e+03,-4.868919e+01,2.950940e+03,-0.9454
1.350314e+00,8.484273e+00,2.946961e+03,-5.266476e+01,2.947431e+03,-1.0238
1.705627e+00,1.071677e+01,2.943320e+03,-5.834769e+01,2.943898e+03,-1.1357
2.154435e+00,1.353671e+01,2.939492e+03,-6.603786e+01,2.940233e+03,-1.2870
2.721339e+00,1.709868e+01,2.935323e+03,-7.610972e+01,2.936310e+03,-1.4853
3.437414e+00,2.159791e+01,2.930620e+03,-8.902566e+01,2.931972e+03,-1.7400
4.341913e+00,2.728105e+01,2.925125e+03,-1.053508e+02,2.927021e+03,-2.0627
5.484417e+00,3.445961e+01,2.918496e+03,-1.257682e+02,2.921205e+03,-2.4675
6.927551e+00,4.352708e+01,2.910266e+03,-1.510929e+02,2.914186e+03,-2.9720
8.750422e+00,5.498052e+01,2.899795e+03,-1.822809e+02,2.905518e+03,-3.5969
1.105295e+01,6.944774e+01,2.886192e+03,-2.204268e+02,2.894597e+03,-4.3674
1.396135e+01,8.772177e+01,2.868229e+03,-2.667386e+02,2.880605e+03,-5.3131
1.763505e+01,1.108043e+02,2.844209e+03,-3.224716e+02,2.862431e+03,-6.4685
2.227543e+01,1.399607e+02,2.811825e+03,-3.887921e+02,2.838577e+03,-7.8724
2.813684e+01,1.767890e+02,2.768006e+03,-4.665325e+02,2.807047e+03,-9.5670
3.554059e+01,2.233081e+02,2.708821e+03,-5.557888e+02,2.765251e+03,-11.5949
4.489251e+01,2.820680e+02,2.629531e+03,-6.553321e+02,2.709962e+03,-13.9942
5.670524e+01,3.562895e+02,2.524986e+03,-7.618643e+02,2.637422e+03,-16.7901
7.162629e+01,4.500413e+02,2.390554e+03,-8.693083e+02,2.543707e+03,-19.9834
9.047357e+01,5.684622e+02,2.223715e+03,-9.685576e+02,2.425492e+03,-23.5359
1.142802e+02,7.180437e+02,2.026043e+03,-1.048298e+03,2.281179e+03,-27.3576
1.443512e+02,9.069851e+02,1.804714e+03,-1.097312e+03,2.112128e+03,-31.3007
1.823348e+02,1.145643e+03,1.572297e+03,-1.107824e+03,1.923380e+03,-35.1681
2.303132e+02,1.447101e+03,1.344203e+03,-1.078352e+03,1.723289e+03,-38.7374
2.909163e+02,1.827881e+03,1.134672e+03,-1.014320e+03,1.521948e+03,-41.7946
3.674662e+02,2.308858e+03,9.533698e+02,-9.260318e+02,1.329078e+03,-44.1666
4.641589e+02,2.916396e+03,8.041444e+02,-8.253012e+02,1.152289e+03,-45.7439
5.862947e+02,3.683798e+03,6.859184e+02,-7.225701e+02,9.962889e+02,-46.4906
7.405685e+02,4.653129e+03,5.945975e+02,-6.254460e+02,8.629767e+02,-46.4484
9.354369e+02,5.877523e+03,5.248865e+02,-5.385519e+02,7.520266e+02,-45.7362
1.181582e+03,7.424097e+03,4.714958e+02,-4.640875e+02,6.615780e+02,-44.5463
1.492496e+03,9.377626e+03,4.297281e+02,-4.025649e+02,5.888334e+02,-43.1307
1.885221e+03,1.184519e+04,3.956431e+02,-3.534274e+02,5.305133e+02,-41.7744
2.381286e+03,1.496206e+04,3.660159e+02,-3.154572e+02,4.831986e+02,-40.7570
3.007883e+03,1.889908e+04,3.382488e+02,-2.869893e+02,4.435934e+02,-40.3131
3.799357e+03,2.387207e+04,3.103368e+02,-2.659982e+02,4.087347e+02,-40.6008
4.799096e+03,3.015361e+04,2.809363e+02,-2.501566e+02,3.761696e+02,-41.6831
6.061899e+03,3.808803e+04,2.495114e+02,-2.369767e+02,3.441132e+02,-43.5241
7.656988e+03,4.811028e+04,2.164497e+02,-2.241124e+02,3.115716e+02,-45.9964
9.671799e+03,6.076970e+04,1.829844e+02,-2.097824e+02,2.783738e+02,-48.9032
1.221677e+04,7.676025e+04,1.508307e+02,-1.931280e+02,2.450475e+02,-52.0106
1.543142e+04,9.695845e+04,1.216431e+02,-1.742864e+02,2.125389e+02,-55.0869
1.949194e+04,1.224715e+05,9.655209e+01,-1.541231e+02,1.818687e+02,-57.9345
2.462092e+04,1.546978e+05,7.598083e+01,-1.337864e+02,1.538568e+02,-60.4066
