f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.358509e+03,-2.544312e+02,1.382129e+03,-10.6079
1.263134e-02,7.936502e-02,1.330466e+03,-2.264161e+02,1.349594e+03,-9.6580
1.595506e-02,1.002486e-01,1.305513e+03,-2.014958e+02,1.320971e+03,-8.7739
2.015338e-02,1.266274e-01,1.283308e+03,-1.793306e+02,1.295777e+03,-7.9551
2.545641e-02,1.599473e-01,1.263548e+03,-1.596185e+02,1.273590e+03,-7.1998
3.215484e-02,2.020348e-01,1.245963e+03,-1.420913e+02,1.254039e+03,-6.5060
4.061586e-02,2.551970e-01,1.230313e+03,-1.265106e+02,1.236800e+03,-5.8710
5.130326e-02,3.223479e-01,1.216384e+03,-1.126651e+02,1.221590e+03,-5.2918
6.480286e-02,4.071684e-01,1.203985e+03,-1.003675e+02,1.208161e+03,-4.7653
8.185467e-02,5.143081e-01,1.192946e+03,-8.945190e+01,1.196295e+03,-4.2882
1.033934e-01,6.496398e-01,1.183117e+03,-7.977190e+01,1.185803e+03,-3.8573
1.305997e-01,8.205818e-01,1.174362e+03,-7.119850e+01,1.176518e+03,-3.4694
1.649648e-01,1.036504e+00,1.166561e+03,-6.361858e+01,1.168295e+03,-3.1215
2.083726e-01,1.309244e+00,1.159608e+03,-5.693352e+01,1.161004e+03,-2.8108
2.632024e-01,1.653749e+00,1.153404e+03,-5.105800e+01,1.154534e+03,-2.5347
3.324598e-01,2.088906e+00,1.147865e+03,-4.591916e+01,1.148784e+03,-2.2908
4.199411e-01,2.638568e+00,1.142914e+03,-4.145587e+01,1.143665e+03,-2.0773
5.304417e-01,3.332864e+00,1.138479e+03,-3.761829e+01,1.139100e+03,-1.8925
6.700188e-01,4.209852e+00,1.134498e+03,-3.436766e+01,1.135019e+03,-1.7351
8.463232e-01,5.317605e+00,1.130914e+03,-3.167632e+01,1.131357e+03,-1.6044
1.069019e+00,6.716846e+00,1.127671e+03,-2.952806e+01,1.128058e+03,-1.4999
1.350314e+00,8.484273e+00,1.124721e+03,-2.791868e+01,1.125067e+03,-1.4219
1.705627e+00,1.071677e+01,1.122016e+03,-2.685700e+01,1.122337e+03,-1.3712
2.154435e+00,1.353671e+01,1.119508e+03,-2.636615e+01,1.119819e+03,-1.3492
2.721339e+00,1.709868e+01,1.117152e+03,-2.648539e+01,1.117466e+03,-1.3581
3.437414e+00,2.159791e+01,1.114898e+03,-2.727238e+01,1.115232e+03,-1.4013
4.341913e+00,2.728105e+01,1.112695e+03,-2.880598e+01,1.113068e+03,-1.4830
5.484417e+00,3.445961e+01,1.110483e+03,-3.118968e+01,1.110921e+03,-1.6088
6.927551e+00,4.352708e+01,1.108192e+03,-3.455572e+01,1.108730e+03,-1.7860
8.750422e+00,5.498052e+01,1.105738e+03,-3.906970e+01,1.106428e+03,-2.0236
1.105295e+01,6.944774e+01,1.103014e+03,-4.493581e+01,1.103929e+03,-2.3329
1.396135e+01,8.772177e+01,1.099883e+03,-5.240216e+01,1.101130e+03,-2.7277
1.763505e+01,1.108043e+02,1.096162e+03,-6.176564e+01,1.097901e+03,-3.2250
2.227543e+01,1.399607e+02,1.091606e+03,-7.337519e+01,1.094069e+03,-3.8455
2.813684e+01,1.767890e+02,1.085883e+03,-8.763108e+01,1.089413e+03,-4.6138
3.554059e+01,2.233081e+02,1.078539e+03,-1.049768e+02,1.083636e+03,-5.5592
4.489251e+01,2.820680e+02,1.068960e+03,-1.258772e+02,1.076346e+03,-6.7160
5.670524e+01,3.562895e+02,1.056314e+03,-1.507741e+02,1.067020e+03,-8.1233
7.162629e+01,4.500413e+02,1.039503e+03,-1.800063e+02,1.054974e+03,-9.8242
9.047357e+01,5.684622e+02,1.017124e+03,-2.136777e+02,1.039326e+03,-11.8642
1.142802e+02,7.180437e+02,9.874661e+02,-2.514625e+02,1.018981e+03,-14.2870
1.443512e+02,9.069851e+02,9.486227e+02,-2.923506e+02,9.926500e+02,-17.1285
1.823348e+02,1.145643e+03,8.987619e+02,-3.343806e+02,9.589491e+02,-20.4075
