f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.406539e+03,-2.484365e+02,1.428311e+03,-10.0168
1.263134e-02,7.936502e-02,1.379157e+03,-2.210797e+02,1.396764e+03,-9.1071
1.595506e-02,1.002486e-01,1.354792e+03,-1.967447e+02,1.369003e+03,-8.2628
2.015338e-02,1.266274e-01,1.333111e+03,-1.750999e+02,1.344561e+03,-7.4828
2.545641e-02,1.599473e-01,1.313818e+03,-1.558505e+02,1.323030e+03,-6.7650
3.215484e-02,2.020348e-01,1.296649e+03,-1.387344e+02,1.304050e+03,-6.1071
4.061586e-02,2.551970e-01,1.281370e+03,-1.235192e+02,1.287309e+03,-5.5061
5.130326e-02,3.223479e-01,1.267771e+03,-1.099984e+02,1.272534e+03,-4.9589
6.480286e-02,4.071684e-01,1.255667e+03,-9.798924e+01,1.259485e+03,-4.4622
8.185467e-02,5.143081e-01,1.244892e+03,-8.732990e+01,1.247952e+03,-4.0128
1.033934e-01,6.496398e-01,1.235299e+03,-7.787757e+01,1.237751e+03,-3.6074
1.305997e-01,8.205818e-01,1.226756e+03,-6.950655e+01,1.228723e+03,-3.2428
1.649648e-01,1.036504e+00,1.219145e+03,-6.210674e+01,1.220726e+03,-2.9163
2.083726e-01,1.309244e+00,1.212363e+03,-5.558227e+01,1.213636e+03,-2.6250
2.632024e-01,1.653749e+00,1.206315e+03,-4.985048e+01,1.207344e+03,-2.3664
3.324598e-01,2.088906e+00,1.200917e+03,-4.484101e+01,1.201754e+03,-2.1384
4.199411e-01,2.638568e+00,1.196095e+03,-4.049528e+01,1.196780e+03,-1.9391
5.304417e-01,3.332864e+00,1.191780e+03,-3.676605e+01,1.192347e+03,-1.7670
6.700188e-01,4.209852e+00,1.187911e+03,-3.361734e+01,1.188386e+03,-1.6210
8.463232e-01,5.317605e+00,1.184432e+03,-3.102460e+01,1.184838e+03,-1.5004
1.069019e+00,6.716846e+00,1.181291e+03,-2.897520e+01,1.181646e+03,-1.4051
1.350314e+00,8.484273e+00,1.178440e+03,-2.746918e+01,1.178760e+03,-1.3353
1.705627e+00,1.071677e+01,1.175834e+03,-2.652055e+01,1.176133e+03,-1.2921
2.154435e+00,1.353671e+01,1.173427e+03,-2.615886e+01,1.173718e+03,-1.2771
2.721339e+00,1.709868e+01,1.171174e+03,-2.643145e+01,1.171472e+03,-1.2929
3.437414e+00,2.159791e+01,1.169029e+03,-2.740618e+01,1.169350e+03,-1.3430
4.341913e+00,2.728105e+01,1.166941e+03,-2.917494e+01,1.167306e+03,-1.4322
5.484417e+00,3.445961e+01,1.164852e+03,-3.185786e+01,1.165287e+03,-1.5666
6.927551e+00,4.352708e+01,1.162692e+03,-3.560841e+01,1.163237e+03,-1.7542
8.750422e+00,5.498052e+01,1.160377e+03,-4.061931e+01,1.161087e+03,-2.0048
1.105295e+01,6.944774e+01,1.157795e+03,-4.712924e+01,1.158754e+03,-2.3310
1.396135e+01,8.772177e+01,1.154803e+03,-5.542990e+01,1.156132e+03,-2.7481
1.763505e+01,1.108043e+02,1.151201e+03,-6.587282e+01,1.153084e+03,-3.2749
2.227543e+01,1.399607e+02,1.146720e+03,-7.887436e+01,1.149430e+03,-3.9348
2.813684e+01,1.767890e+02,1.140983e+03,-9.491621e+01,1.144924e+03,-4.7554
3.554059e+01,2.233081e+02,1.133466e+03,-1.145365e+02,1.139238e+03,-5.7701
4.489251e+01,2.820680e+02,1.123441e+03,-1.383036e+02,1.131922e+03,-7.0182
5.670524e+01,3.562895e+02,1.109907e+03,-1.667593e+02,1.122364e+03,-8.5446
7.162629e+01,4.500413e+02,1.091519e+03,-2.003131e+02,1.109748e+03,-10.3991
9.047357e+01,5.684622e+02,1.066534e+03,-2.390653e+02,1.092999e+03,-12.6341
1.142802e+02,7.180437e+02,1.032816e+03,-2.825396e+02,1.070765e+03,-15.2996
1.443512e+02,9.069851e+02,9.880024e+02,-3.293351e+02,1.041446e+03,-18.4350
1.823348e+02,1.145643e+03,9.299087e+02,-3.767780e+02,1.003340e+03,-22.0567
2.303132e+02,1.447101e+03,8.572602e+02,-4.207679e+02,9.549559e+02,-26.1431
2.909163e+02,1.827881e+03,7.706324e+02,-4.561169e+02,8.954981e+02,-30.6202
3.674662e+02,2.308858e+03,6.732008e+02,-4.776030e+02,8.254114e+02,-35.3538
4.641589e+02,2.916396e+03,5.706924e+02,-4.815534e+02,7.467152e+02,-40.1579
