f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,3.433883e+03,-2.361159e+02,3.441992e+03,-3.9335
1.263134e-02,7.936502e-02,3.407892e+03,-2.103227e+02,3.414376e+03,-3.5316
1.595506e-02,1.002486e-01,3.384753e+03,-1.874227e+02,3.389938e+03,-3.1694
2.015338e-02,1.266274e-01,3.364149e+03,-1.671080e+02,3.368296e+03,-2.8437
2.545641e-02,1.599473e-01,3.345796e+03,-1.491069e+02,3.349117e+03,-2.5517
3.215484e-02,2.020348e-01,3.329444e+03,-1.331805e+02,3.332107e+03,-2.2907
4.061586e-02,2.551970e-01,3.314867e+03,-1.191199e+02,3.317006e+03,-2.0580
5.130326e-02,3.223479e-01,3.301862e+03,-1.067437e+02,3.303587e+03,-1.8516
6.480286e-02,4.071684e-01,3.290251e+03,-9.589574e+01,3.291648e+03,-1.6694
8.185467e-02,5.143081e-01,3.279870e+03,-8.644350e+01,3.281009e+03,-1.5097
1.033934e-01,6.496398e-01,3.270573e+03,-7.827714e+01,3.271510e+03,-1.3710
1.305997e-01,8.205818e-01,3.262229e+03,-7.130856e+01,3.263008e+03,-1.2522
1.649648e-01,1.036504e+00,3.254715e+03,-6.547122e+01,3.255373e+03,-1.1524
2.083726e-01,1.309244e+00,3.247920e+03,-6.072031e+01,3.248488e+03,-1.0710
2.632024e-01,1.653749e+00,3.241742e+03,-5.703350e+01,3.242243e+03,-1.0079
3.324598e-01,2.088906e+00,3.236081e+03,-5.441231e+01,3.236538e+03,-0.9633
4.199411e-01,2.638568e+00,3.230843e+03,-5.288407e+01,3.231276e+03,-0.9378
5.304417e-01,3.332864e+00,3.225936e+03,-5.250468e+01,3.226363e+03,-0.9325
6.700188e-01,4.209852e+00,3.221262e+03,-5.336220e+01,3.221704e+03,-0.9491
8.463232e-01,5.317605e+00,3.216724e+03,-5.558136e+01,3.217204e+03,-0.9899
1.069019e+00,6.716846e+00,3.212212e+03,-5.932921e+01,3.212760e+03,-1.0581
1.350314e+00,8.484273e+00,3.207603e+03,-6.482192e+01,3.208258e+03,-1.1577
1.705627e+00,1.071677e+01,3.202756e+03,-7.233281e+01,3.203572e+03,-1.2938
2.154435e+00,1.353671e+01,3.197497e+03,-8.220172e+01,3.198553e+03,-1.4726
2.721339e+00,1.709868e+01,3.191613e+03,-9.484552e+01,3.193022e+03,-1.7022
3.437414e+00,2.159791e+01,3.184834e+03,-1.107693e+02,3.186759e+03,-1.9920
4.341913e+00,2.728105e+01,3.176808e+03,-1.305779e+02,3.179491e+03,-2.3537
5.484417e+00,3.445961e+01,3.167077e+03,-1.549847e+02,3.170867e+03,-2.8016
6.927551e+00,4.352708e+01,3.155029e+03,-1.848178e+02,3.160438e+03,-3.3525
8.750422e+00,5.498052e+01,3.139847e+03,-2.210145e+02,3.147616e+03,-4.0264
1.105295e+01,6.944774e+01,3.120437e+03,-2.646005e+02,3.131635e+03,-4.8469
1.396135e+01,8.772177e+01,3.095336e+03,-3.166375e+02,3.111489e+03,-5.8408
1.763505e+01,1.108043e+02,3.062609e+03,-3.781234e+02,3.085863e+03,-7.0384
2.227543e+01,1.399607e+02,3.019742e+03,-4.498183e+02,3.053061e+03,-8.4724
2.813684e+01,1.767890e+02,2.963563e+03,-5.319677e+02,3.010930e+03,-10.1764
3.554059e+01,2.233081e+02,2.890259e+03,-6.239005e+02,2.956831e+03,-12.1811
4.489251e+01,2.820680e+02,2.795584e+03,-7.235112e+02,2.887690e+03,-14.5101
5.670524e+01,3.562895e+02,2.675394e+03,-8.267119e+02,2.800211e+03,-17.1714
7.162629e+01,4.500413e+02,2.526618e+03,-9.270703e+02,2.691330e+03,-20.1492
9.047357e+01,5.684622e+02,2.348614e+03,-1.015989e+03,2.558950e+03,-23.3929
1.142802e+02,7.180437e+02,2.144548e+03,-1.083794e+03,2.402851e+03,-26.8108
1.443512e+02,9.069851e+02,1.922093e+03,-1.121794e+03,2.225503e+03,-30.2692
1.823348e+02,1.145643e+03,1.692717e+03,-1.124749e+03,2.032326e+03,-33.6026
2.303132e+02,1.447101e+03,1.469426e+03,-1.092614e+03,1.831125e+03,-36.6332
2.909163e+02,1.827881e+03,1.263805e+03,-1.030593e+03,1.630743e+03,-39.1962
3.674662e+02,2.308858e+03,1.083690e+03,-9.474582e+02,1.439466e+03,-41.1628
4.641589e+02,2.916396e+03,9.323708e+02,-8.530987e+02,1.263761e+03,-42.4578
5.862947e+02,3.683798e+03,8.092205e+02,-7.564131e+02,1.107700e+03,-43.0682
7.405685e+02,4.653129e+03,7.110514e+02,-6.641660e+02,9.729906e+02,-43.0474
9.354369e+02,5.877523e+03,6.334668e+02,-5.807594e+02,8.593961e+02,-42.5145
1.181582e+03,7.424097e+03,5.718329e+02,-5.085538e+02,7.652580e+02,-41.6480
1.492496e+03,9.377626e+03,5.218168e+02,-4.483724e+02,6.879902e+02,-40.6709
1.885221e+03,1.184519e+04,4.796008e+02,-3.999582e+02,6.244866e+02,-39.8261
2.381286e+03,1.496206e+04,4.419272e+02,-3.622910e+02,5.714494e+02,-39.3448
3.007883e+03,1.889908e+04,4.061032e+02,-3.337627e+02,5.256590e+02,-39.4156
3.799357e+03,2.387207e+04,3.700581e+02,-3.122695e+02,4.842058e+02,-40.1590
4.799096e+03,3.015361e+04,3.324875e+02,-2.953202e+02,4.447043e+02,-41.6119
6.061899e+03,3.808803e+04,2.930385e+02,-2.802670e+02,4.054887e+02,-43.7238
7.656988e+03,4.811028e+04,2.523961e+02,-2.647107e+02,3.657533e+02,-46.3642
9.671799e+03,6.076970e+04,2.121078e+02,-2.469840e+02,3.255623e+02,-49.3443
1.221677e+04,7.676025e+04,1.741062e+02,-2.264849e+02,2.856718e+02,-52.4494
1.543142e+04,9.695845e+04,1.401068e+02,-2.036564e+02,2.471960e+02,-55.4737
1.949194e+04,1.224715e+05,1.111640e+02,-1.796232e+02,2.112391e+02,-58.2477
2.462092e+04,1.546978e+05,8.755304e+01,-1.557007e+02,1.786288e+02,-60.6502
3.109952e+04,1.954040e+05,6.892794e+01,-1.330124e+02,1.498111e+02,-62.6065
3.928284e+04,2.468214e+05,5.459066e+01,-1.123127e+02,1.248771e+02,-64.0775
4.961948e+04,3.117684e+05,4.373120e+01,-9.398136e+01,1.036577e+02,-65.0466
6.267603e+04,3.938051e+05,3.558184e+01,-7.810486e+01,8.582794e+01,-65.5077
7.916819e+04,4.974284e+05,2.948945e+01,-6.457804e+01,7.099261e+01,-65.4563
1.000000e+05,6.283185e+05,2.493340e+01,-5.319022e+01,5.874414e+01,-64.8847
