f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,4.083035e+03,-2.483988e+02,4.090584e+03,-3.4814
1.263134e-02,7.936502e-02,4.055705e+03,-2.213514e+02,4.061741e+03,-3.1240
1.595506e-02,1.002486e-01,4.031369e+03,-1.973567e+02,4.036197e+03,-2.8027
2.015338e-02,1.266274e-01,4.009692e+03,-1.760935e+02,4.013557e+03,-2.5146
2.545641e-02,1.599473e-01,3.990377e+03,-1.572794e+02,3.993475e+03,-2.2571
3.215484e-02,2.020348e-01,3.973158e+03,-1.406675e+02,3.975647e+03,-2.0277
4.061586e-02,2.551970e-01,3.957796e+03,-1.260428e+02,3.959803e+03,-1.8241
5.130326e-02,3.223479e-01,3.944079e+03,-1.132204e+02,3.945704e+03,-1.6443
6.480286e-02,4.071684e-01,3.931814e+03,-1.020431e+02,3.933138e+03,-1.4867
8.185467e-02,5.143081e-01,3.920830e+03,-9.238005e+01,3.921918e+03,-1.3497
1.033934e-01,6.496398e-01,3.910969e+03,-8.412607e+01,3.911874e+03,-1.2323
1.305997e-01,8.205818e-01,3.902088e+03,-7.720094e+01,3.902852e+03,-1.1334
1.649648e-01,1.036504e+00,3.894057e+03,-7.154972e+01,3.894714e+03,-1.0526
2.083726e-01,1.309244e+00,3.886752e+03,-6.714349e+01,3.887332e+03,-0.9897
2.632024e-01,1.653749e+00,3.880058e+03,-6.398080e+01,3.880585e+03,-0.9447
3.324598e-01,2.088906e+00,3.873863e+03,-6.208986e+01,3.874360e+03,-0.9183
4.199411e-01,2.638568e+00,3.868057e+03,-6.153153e+01,3.868546e+03,-0.9114
5.304417e-01,3.332864e+00,3.862529e+03,-6.240334e+01,3.863033e+03,-0.9256
6.700188e-01,4.209852e+00,3.857160e+03,-6.484446e+01,3.857705e+03,-0.9631
8.463232e-01,5.317605e+00,3.851825e+03,-6.904202e+01,3.852444e+03,-1.0269
1.069019e+00,6.716846e+00,3.846381e+03,-7.523859e+01,3.847116e+03,-1.1206
1.350314e+00,8.484273e+00,3.840661e+03,-8.374118e+01,3.841574e+03,-1.2491
1.705627e+00,1.071677e+01,3.834468e+03,-9.493159e+01,3.835643e+03,-1.4182
2.154435e+00,1.353671e+01,3.827557e+03,-1.092781e+02,3.829117e+03,-1.6354
2.721339e+00,1.709868e+01,3.819619e+03,-1.273480e+02,3.821741e+03,-1.9096
3.437414e+00,2.159791e+01,3.810258e+03,-1.498201e+02,3.813202e+03,-2.2517
4.341913e+00,2.728105e+01,3.798955e+03,-1.774955e+02,3.803099e+03,-2.6750
5.484417e+00,3.445961e+01,3.785025e+03,-2.113038e+02,3.790919e+03,-3.1953
6.927551e+00,4.352708e+01,3.767559e+03,-2.522990e+02,3.775998e+03,-3.8312
8.750422e+00,5.498052e+01,3.745342e+03,-3.016375e+02,3.757469e+03,-4.6045
1.105295e+01,6.944774e+01,3.716757e+03,-3.605244e+02,3.734202e+03,-5.5403
1.396135e+01,8.772177e+01,3.679672e+03,-4.301089e+02,3.704724e+03,-6.6669
1.763505e+01,1.108043e+02,3.631320e+03,-5.113014e+02,3.667140e+03,-8.0147
2.227543e+01,1.399607e+02,3.568204e+03,-6.044826e+02,3.619044e+03,-9.6151
2.813684e+01,1.767890e+02,3.486103e+03,-7.090762e+02,3.557485e+03,-11.4972
3.554059e+01,2.233081e+02,3.380258e+03,-8.229903e+02,3.479002e+03,-13.6836
4.489251e+01,2.820680e+02,3.245912e+03,-9.420056e+02,3.379840e+03,-16.1834
5.670524e+01,3.562895e+02,3.079296e+03,-1.059320e+03,3.256412e+03,-18.9839
7.162629e+01,4.500413e+02,2.879078e+03,-1.165617e+03,3.106083e+03,-22.0409
9.047357e+01,5.684622e+02,2.647933e+03,-1.250064e+03,2.928175e+03,-25.2715
1.142802e+02,7.180437e+02,2.393529e+03,-1.302423e+03,2.724938e+03,-28.5525
1.443512e+02,9.069851e+02,2.128086e+03,-1.315771e+03,2.502000e+03,-31.7280
1.823348e+02,1.145643e+03,1.866199e+03,-1.288717e+03,2.267927e+03,-34.6273
2.303132e+02,1.447101e+03,1.621602e+03,-1.225913e+03,2.032844e+03,-37.0889
2.909163e+02,1.827881e+03,1.404307e+03,-1.136585e+03,1.806628e+03,-38.9852
3.674662e+02,2.308858e+03,1.219280e+03,-1.031893e+03,1.597325e+03,-40.2417
4.641589e+02,2.916396e+03,1.066788e+03,-9.224058e+02,1.410273e+03,-40.8486
5.862947e+02,3.683798e+03,9.437753e+02,-8.165367e+02,1.247976e+03,-40.8657
7.405685e+02,4.653129e+03,8.454094e+02,-7.200342e+02,1.110480e+03,-40.4210
9.354369e+02,5.877523e+03,7.662914e+02,-6.361965e+02,9.959661e+02,-39.7004
1.181582e+03,7.424097e+03,7.011812e+02,-5.663797e+02,9.013551e+02,-38.9296
1.492496e+03,9.377626e+03,6.453377e+02,-5.105024e+02,8.228448e+02,-38.3462
1.885221e+03,1.184519e+04,5.946433e+02,-4.674102e+02,7.563550e+02,-38.1686
