f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,5.040048e+03,-1.895865e+02,5.043612e+03,-2.1542
1.263134e-02,7.936502e-02,5.019222e+03,-1.690532e+02,5.022069e+03,-1.9291
1.595506e-02,1.002486e-01,5.000679e+03,-1.508674e+02,5.002954e+03,-1.7281
2.015338e-02,1.266274e-01,4.984161e+03,-1.347899e+02,4.985983e+03,-1.5491
2.545641e-02,1.599473e-01,4.969443e+03,-1.206124e+02,4.970906e+03,-1.3903
3.215484e-02,2.020348e-01,4.956320e+03,-1.081552e+02,4.957500e+03,-1.2501
4.061586e-02,2.551970e-01,4.944612e+03,-9.726547e+01,4.945568e+03,-1.1269
5.130326e-02,3.223479e-01,4.934154e+03,-8.781566e+01,4.934936e+03,-1.0196
6.480286e-02,4.071684e-01,4.924801e+03,-7.970303e+01,4.925445e+03,-0.9272
8.185467e-02,5.143081e-01,4.916418e+03,-7.284922e+01,4.916957e+03,-0.8489
1.033934e-01,6.496398e-01,4.908885e+03,-6.720064e+01,4.909345e+03,-0.7843
1.305997e-01,8.205818e-01,4.902090e+03,-6.272957e+01,4.902492e+03,-0.7331
1.649648e-01,1.036504e+00,4.895931e+03,-5.943587e+01,4.896292e+03,-0.6955
2.083726e-01,1.309244e+00,4.890310e+03,-5.734973e+01,4.890646e+03,-0.6719
2.632024e-01,1.653749e+00,4.885132e+03,-5.653531e+01,4.885459e+03,-0.6631
3.324598e-01,2.088906e+00,4.880306e+03,-5.709563e+01,4.880640e+03,-0.6703
4.199411e-01,2.638568e+00,4.875736e+03,-5.917888e+01,4.876095e+03,-0.6954
5.304417e-01,3.332864e+00,4.871323e+03,-6.298641e+01,4.871730e+03,-0.7408
6.700188e-01,4.209852e+00,4.866957e+03,-6.878264e+01,4.867443e+03,-0.8097
8.463232e-01,5.317605e+00,4.862514e+03,-7.690738e+01,4.863122e+03,-0.9061
1.069019e+00,6.716846e+00,4.857844e+03,-8.779080e+01,4.858637e+03,-1.0353
1.350314e+00,8.484273e+00,4.852765e+03,-1.019714e+02,4.853836e+03,-1.2038
1.705627e+00,1.071677e+01,4.847045e+03,-1.201176e+02,4.848533e+03,-1.4196
2.154435e+00,1.353671e+01,4.840380e+03,-1.430521e+02,4.842493e+03,-1.6928
2.721339e+00,1.709868e+01,4.832364e+03,-1.717803e+02,4.835416e+03,-2.0359
3.437414e+00,2.159791e+01,4.822447e+03,-2.075199e+02,4.826910e+03,-2.4640
4.341913e+00,2.728105e+01,4.809869e+03,-2.517300e+02,4.816452e+03,-2.9959
5.484417e+00,3.445961e+01,4.793576e+03,-3.061332e+02,4.803341e+03,-3.6541
6.927551e+00,4.352708e+01,4.772090e+03,-3.727219e+02,4.786623e+03,-4.4660
8.750422e+00,5.498052e+01,4.743344e+03,-4.537275e+02,4.764995e+03,-5.4640
1.105295e+01,6.944774e+01,4.704456e+03,-5.515241e+02,4.736675e+03,-6.6865
1.396135e+01,8.772177e+01,4.651454e+03,-6.684136e+02,4.699234e+03,-8.1774
1.763505e+01,1.108043e+02,4.578973e+03,-8.062208e+02,4.649407e+03,-9.9857
2.227543e+01,1.399607e+02,4.480009e+03,-9.656052e+02,4.582890e+03,-12.1633
2.813684e+01,1.767890e+02,4.345918e+03,-1.145008e+03,4.494224e+03,-14.7601
3.554059e+01,2.233081e+02,4.166959e+03,-1.339248e+03,4.376886e+03,-17.8173
4.489251e+01,2.820680e+02,3.933824e+03,-1.538051e+03,4.223810e+03,-21.3546
5.670524e+01,3.562895e+02,3.640474e+03,-1.725230e+03,4.028582e+03,-25.3564
7.162629e+01,4.500413e+02,3.287967e+03,-1.879732e+03,3.787363e+03,-29.7566
9.047357e+01,5.684622e+02,2.887815e+03,-1.979549e+03,3.501156e+03,-34.4300
1.142802e+02,7.180437e+02,2.462407e+03,-2.008086e+03,3.177398e+03,-39.1971
1.443512e+02,9.069851e+02,2.040771e+03,-1.960204e+03,2.829690e+03,-43.8464
1.823348e+02,1.145643e+03,1.650920e+03,-1.844292e+03,2.475268e+03,-48.1666
2.303132e+02,1.447101e+03,1.312749e+03,-1.678939e+03,2.131231e+03,-51.9784
2.909163e+02,1.827881e+03,1.034970e+03,-1.486450e+03,1.811269e+03,-55.1517
3.674662e+02,2.308858e+03,8.165007e+02,-1.286919e+03,1.524084e+03,-57.6064
4.641589e+02,2.916396e+03,6.501432e+02,-1.095064e+03,1.273519e+03,-59.3022
5.862947e+02,3.683798e+03,5.262623e+02,-9.197700e+02,1.059683e+03,-60.2232
7.405685e+02,4.653129e+03,4.352854e+02,-7.651638e+02,8.803119e+02,-60.3654
9.354369e+02,5.877523e+03,3.689501e+02,-6.321218e+02,7.319168e+02,-59.7292
1.181582e+03,7.424097e+03,3.206766e+02,-5.195997e+02,6.105876e+02,-58.3187
1.492496e+03,9.377626e+03,2.854775e+02,-4.255906e+02,5.124693e+02,-56.1471
1.885221e+03,1.184519e+04,2.596867e+02,-3.477355e+02,4.340013e+02,-53.2479
2.381286e+03,1.496206e+04,2.406579e+02,-2.836721e+02,3.720028e+02,-49.6898
3.007883e+03,1.889908e+04,2.265003e+02,-2.312144e+02,3.236704e+02,-45.5901
3.799357e+03,2.387207e+04,2.158680e+02,-1.884296e+02,2.865392e+02,-41.1175
4.799096e+03,3.015361e+04,2.078023e+02,-1.536565e+02,2.584417e+02,-36.4806
6.061899e+03,3.808803e+04,2.016170e+02,-1.254944e+02,2.374831e+02,-31.8998
7.656988e+03,4.811028e+04,1.968171e+02,-1.027789e+02,2.220371e+02,-27.5738
9.671799e+03,6.076970e+04,1.930412e+02,-8.455222e+01,2.107463e+02,-23.6535
1.221677e+04,7.676025e+04,1.900205e+02,-7.003396e+01,2.025155e+02,-20.2319
1.543142e+04,9.695845e+04,1.875502e+02,-5.859435e+01,1.964901e+02,-17.3498
1.949194e+04,1.224715e+05,1.854682e+02,-4.973037e+01,1.920197e+02,-15.0099
2.462092e+04,1.546978e+05,1.836394e+02,-4.304523e+01,1.886168e+02,-13.1920
3.109952e+04,1.954040e+05,1.819424e+02,-3.823038e+01,1.859156e+02,-11.8666
3.928284e+04,2.468214e+05,1.802588e+02,-3.504950e+01,1.836347e+02,-11.0033
4.961948e+04,3.117684e+05,1.784621e+02,-3.332293e+01,1.815465e+02,-10.5766
6.267603e+04,3.938051e+05,1.764074e+02,-3.291104e+01,1.794512e+02,-10.5678
7.916819e+04,4.974284e+05,1.739224e+02,-3.369410e+01,1.771561e+02,-10.9641
1.000000e+05,6.283185e+05,1.708005e+02,-3.554648e+01,1.744602e+02,-11.7564
