f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,3.689071e+03,-2.381724e+02,3.696751e+03,-3.6940
1.263134e-02,7.936502e-02,3.662858e+03,-2.121740e+02,3.668998e+03,-3.3152
1.595506e-02,1.002486e-01,3.639520e+03,-1.890966e+02,3.644429e+03,-2.9742
2.015338e-02,1.266274e-01,3.618739e+03,-1.686304e+02,3.622666e+03,-2.6680
2.545641e-02,1.599473e-01,3.600228e+03,-1.505023e+02,3.603372e+03,-2.3938
3.215484e-02,2.020348e-01,3.583733e+03,-1.344728e+02,3.586255e+03,-2.1489
4.061586e-02,2.551970e-01,3.569028e+03,-1.203326e+02,3.571055e+03,-1.9310
5.130326e-02,3.223479e-01,3.555907e+03,-1.079005e+02,3.557544e+03,-1.7381
6.480286e-02,4.071684e-01,3.544190e+03,-9.702144e+01,3.545518e+03,-1.5681
8.185467e-02,5.143081e-01,3.533712e+03,-8.756456e+01,3.534796e+03,-1.4195
1.033934e-01,6.496398e-01,3.524325e+03,-7.942259e+01,3.525219e+03,-1.2910
1.305997e-01,8.205818e-01,3.515894e+03,-7.251105e+01,3.516642e+03,-1.1815
1.649648e-01,1.036504e+00,3.508298e+03,-6.676818e+01,3.508933e+03,-1.0903
2.083726e-01,1.309244e+00,3.501423e+03,-6.215546e+01,3.501974e+03,-1.0170
2.632024e-01,1.653749e+00,3.495162e+03,-5.865858e+01,3.495654e+03,-0.9615
3.324598e-01,2.088906e+00,3.489415e+03,-5.628923e+01,3.489869e+03,-0.9242
4.199411e-01,2.638568e+00,3.484086e+03,-5.508750e+01,3.484521e+03,-0.9058
5.304417e-01,3.332864e+00,3.479075e+03,-5.512523e+01,3.479512e+03,-0.9078
6.700188e-01,4.209852e+00,3.474284e+03,-5.651026e+01,3.474744e+03,-0.9319
8.463232e-01,5.317605e+00,3.469606e+03,-5.939180e+01,3.470115e+03,-0.9807
1.069019e+00,6.716846e+00,3.464925e+03,-6.396708e+01,3.465516e+03,-1.0576
1.350314e+00,8.484273e+00,3.460108e+03,-7.048929e+01,3.460826e+03,-1.1671
1.705627e+00,1.071677e+01,3.454996e+03,-7.927702e+01,3.455905e+03,-1.3145
2.154435e+00,1.353671e+01,3.449398e+03,-9.072518e+01,3.450591e+03,-1.5066
2.721339e+00,1.709868e+01,3.443073e+03,-1.053172e+02,3.444683e+03,-1.7520
3.437414e+00,2.159791e+01,3.435711e+03,-1.236378e+02,3.437935e+03,-2.0610
4.341913e+00,2.728105e+01,3.426909e+03,-1.463860e+02,3.430034e+03,-2.4460
5.484417e+00,3.445961e+01,3.416131e+03,-1.743852e+02,3.420580e+03,-2.9223
6.927551e+00,4.352708e+01,3.402661e+03,-2.085871e+02,3.409048e+03,-3.5079
8.750422e+00,5.498052e+01,3.385532e+03,-2.500643e+02,3.394755e+03,-4.2243
1.105295e+01,6.944774e+01,3.363446e+03,-2.999787e+02,3.376797e+03,-5.0966
1.396135e+01,8.772177e+01,3.334659e+03,-3.595122e+02,3.353983e+03,-6.1533
1.763505e+01,1.108043e+02,3.296862e+03,-4.297347e+02,3.324751e+03,-7.4264
2.227543e+01,1.399607e+02,3.247059e+03,-5.113781e+02,3.287081e+03,-8.9500
2.813684e+01,1.767890e+02,3.181501e+03,-6.044830e+02,3.238417e+03,-10.7579
3.554059e+01,2.233081e+02,3.095746e+03,-7.078970e+02,3.175651e+03,-12.8802
4.489251e+01,2.820680e+02,2.984993e+03,-8.186563e+02,3.095219e+03,-15.3367
5.670524e+01,3.562895e+02,2.844841e+03,-9.313870e+02,2.993426e+03,-18.1282
7.162629e+01,4.500413e+02,2.672552e+03,-1.038038e+03,2.867064e+03,-21.2265
9.047357e+01,5.684622e+02,2.468688e+03,-1.128388e+03,2.714347e+03,-24.5642
1.142802e+02,7.180437e+02,2.238532e+03,-1.191699e+03,2.535976e+03,-28.0289
1.443512e+02,9.069851e+02,1.992392e+03,-1.219359e+03,2.335907e+03,-31.4669
1.823348e+02,1.145643e+03,1.744095e+03,-1.207568e+03,2.121341e+03,-34.6978
2.303132e+02,1.447101e+03,1.507931e+03,-1.158696e+03,1.901692e+03,-37.5387
2.909163e+02,1.827881e+03,1.295368e+03,-1.080492e+03,1.686844e+03,-39.8322
3.674662e+02,2.308858e+03,1.113032e+03,-9.836392e+02,1.485391e+03,-41.4685
4.641589e+02,2.916396e+03,9.625398e+02,-8.789686e+02,1.303483e+03,-42.4016
5.862947e+02,3.683798e+03,8.416937e+02,-7.754822e+02,1.144474e+03,-42.6555
7.405685e+02,4.653129e+03,7.461165e+02,-6.795400e+02,1.009190e+03,-42.3263
9.354369e+02,5.877523e+03,6.706295e+02,-5.949397e+02,8.964916e+02,-41.5774
1.181582e+03,7.424097e+03,6.101262e+02,-5.234233e+02,8.038818e+02,-40.6261
1.492496e+03,9.377626e+03,5.599910e+02,-4.652459e+02,7.280410e+02,-39.7201
1.885221e+03,1.184519e+04,5.162324e+02,-4.196207e+02,6.652649e+02,-39.1060
2.381286e+03,1.496206e+04,4.755032e+02,-3.849915e+02,6.118184e+02,-38.9954
3.007883e+03,1.889908e+04,4.351408e+02,-3.591732e+02,5.642277e+02,-39.5369
3.799357e+03,2.387207e+04,3.933000e+02,-3.394608e+02,5.195369e+02,-40.7978
4.799096e+03,3.015361e+04,3.491657e+02,-3.228379e+02,4.755428e+02,-42.7564
6.061899e+03,3.808803e+04,3.031195e+02,-3.063789e+02,4.309866e+02,-45.3064
7.656988e+03,4.811028e+04,2.566630e+02,-2.878077e+02,3.856283e+02,-48.2738
9.671799e+03,6.076970e+04,2.119761e+02,-2.659848e+02,3.401202e+02,-51.4470
1.221677e+04,7.676025e+04,1.712285e+02,-2.410470e+02,2.956736e+02,-54.6118
1.543142e+04,9.695845e+04,1.359619e+02,-2.141044e+02,2.536264e+02,-57.5834
1.949194e+04,1.224715e+05,1.068119e+02,-1.866848e+02,2.150814e+02,-60.2239
2.462092e+04,1.546978e+05,8.360029e+01,-1.602193e+02,1.807187e+02,-62.4451
3.109952e+04,1.954040e+05,6.562656e+01,-1.357517e+02,1.507825e+02,-64.1994
3.928284e+04,2.468214e+05,5.197334e+01,-1.138729e+02,1.251730e+02,-65.4673
4.961948e+04,3.117684e+05,4.172275e+01,-9.479315e+01,1.035690e+02,-66.2435
6.267603e+04,3.938051e+05,3.407039e+01,-7.845897e+01,8.553713e+01,-66.5274
