f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,5.172539e+03,-1.834614e+02,5.175791e+03,-2.0313
1.263134e-02,7.936502e-02,5.152387e+03,-1.635626e+02,5.154983e+03,-1.8182
1.595506e-02,1.002486e-01,5.134446e+03,-1.459342e+02,5.136520e+03,-1.6281
2.015338e-02,1.266274e-01,5.118471e+03,-1.303446e+02,5.120130e+03,-1.4588
2.545641e-02,1.599473e-01,5.104241e+03,-1.165917e+02,5.105572e+03,-1.3085
3.215484e-02,2.020348e-01,5.091561e+03,-1.045016e+02,5.092633e+03,-1.1758
4.061586e-02,2.551970e-01,5.080255e+03,-9.392609e+01,5.081123e+03,-1.0592
5.130326e-02,3.223479e-01,5.070167e+03,-8.474205e+01,5.070875e+03,-0.9575
6.480286e-02,4.071684e-01,5.061155e+03,-7.685035e+01,5.061739e+03,-0.8699
8.185467e-02,5.143081e-01,5.053094e+03,-7.017590e+01,5.053581e+03,-0.7957
1.033934e-01,6.496398e-01,5.045866e+03,-6.466815e+01,5.046281e+03,-0.7343
1.305997e-01,8.205818e-01,5.039368e+03,-6.030225e+01,5.039729e+03,-0.6856
1.649648e-01,1.036504e+00,5.033503e+03,-5.708111e+01,5.033827e+03,-0.6497
2.083726e-01,1.309244e+00,5.028179e+03,-5.503834e+01,5.028480e+03,-0.6271
2.632024e-01,1.653749e+00,5.023310e+03,-5.424227e+01,5.023603e+03,-0.6187
3.324598e-01,2.088906e+00,5.018812e+03,-5.480138e+01,5.019111e+03,-0.6256
4.199411e-01,2.638568e+00,5.014600e+03,-5.687120e+01,5.014923e+03,-0.6498
5.304417e-01,3.332864e+00,5.010586e+03,-6.066319e+01,5.010953e+03,-0.6936
6.700188e-01,4.209852e+00,5.006671e+03,-6.645584e+01,5.007112e+03,-0.7605
8.463232e-01,5.317605e+00,5.002748e+03,-7.460851e+01,5.003304e+03,-0.8544
1.069019e+00,6.716846e+00,4.998684e+03,-8.557849e+01,4.999417e+03,-0.9808
1.350314e+00,8.484273e+00,4.994318e+03,-9.994181e+01,4.995318e+03,-1.1464
1.705627e+00,1.071677e+01,4.989440e+03,-1.184183e+02,4.990845e+03,-1.3596
2.154435e+00,1.353671e+01,4.983771e+03,-1.419015e+02,4.985791e+03,-1.6309
