f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
1.000000e-02,6.283185e-02,1.162977e+03,-2.933596e+02,1.199407e+03,-14.1574
1.263134e-02,7.936502e-02,1.130641e+03,-2.610597e+02,1.160389e+03,-13.0015
1.595506e-02,1.002486e-01,1.101866e+03,-2.323270e+02,1.126093e+03,-11.9063
2.015338e-02,1.266274e-01,1.076259e+03,-2.067696e+02,1.095941e+03,-10.8751
2.545641e-02,1.599473e-01,1.053470e+03,-1.840389e+02,1.069425e+03,-9.9094
3.215484e-02,2.020348e-01,1.033188e+03,-1.638250e+02,1.046096e+03,-9.0100
4.061586e-02,2.551970e-01,1.015136e+03,-1.458526e+02,1.025560e+03,-8.1762
5.130326e-02,3.223479e-01,9.990663e+02,-1.298771e+02,1.007473e+03,-7.4068
6.480286e-02,4.071684e-01,9.847596e+02,-1.156814e+02,9.915309e+02,-6.6999
8.185467e-02,5.143081e-01,9.720199e+02,-1.030727e+02,9.774695e+02,-6.0530
1.033934e-01,6.496398e-01,9.606729e+02,-9.188053e+01,9.650567e+02,-5.4633
1.305997e-01,8.205818e-01,9.505628e+02,-8.195366e+01,9.540892e+02,-4.9276
1.649648e-01,1.036504e+00,9.415510e+02,-7.315871e+01,9.443890e+02,-4.4430
2.083726e-01,1.309244e+00,9.335133e+02,-6.537811e+01,9.357999e+02,-4.0061
2.632024e-01,1.653749e+00,9.263389e+02,-5.850868e+01,9.281848e+02,-3.6141
3.324598e-01,2.088906e+00,9.199284e+02,-5.246026e+01,9.214230e+02,-3.2638
4.199411e-01,2.638568e+00,9.141926e+02,-4.715464e+01,9.154079e+02,-2.9527
5.304417e-01,3.332864e+00,9.090511e+02,-4.252458e+01,9.100452e+02,-2.6783
6.700188e-01,4.209852e+00,9.044311e+02,-3.851311e+01,9.052507e+02,-2.4383
8.463232e-01,5.317605e+00,9.002666e+02,-3.507287e+01,9.009495e+02,-2.2310
1.069019e+00,6.716846e+00,8.964968e+02,-3.216574e+01,8.970737e+02,-2.0549
1.350314e+00,8.484273e+00,8.930659e+02,-2.976255e+01,8.935617e+02,-1.9087
1.705627e+00,1.071677e+01,8.899214e+02,-2.784299e+01,8.903569e+02,-1.7920
2.154435e+00,1.353671e+01,8.870135e+02,-2.639565e+01,8.874062e+02,-1.7045
2.721339e+00,1.709868e+01,8.842941e+02,-2.541828e+01,8.846593e+02,-1.6465
3.437414e+00,2.159791e+01,8.817155e+02,-2.491817e+01,8.820676e+02,-1.6188
4.341913e+00,2.728105e+01,8.792298e+02,-2.491276e+01,8.795827e+02,-1.6230
5.484417e+00,3.445961e+01,8.767867e+02,-2.543035e+01,8.771555e+02,-1.6613
6.927551e+00,4.352708e+01,8.743330e+02,-2.651103e+01,8.747348e+02,-1.7368
